userId,utcMicrosecondsSinceEpoch,jointHeadX,jointHeadY,jointHeadZ,jointNeckX,jointNeckY,jointNeckZ,jointLeftShoulderX,jointLeftShoulderY,jointLeftShoulderZ,jointRightShoulderX,jointRightShoulderY,jointRightShoulderZ,jointLeftElbowX,jointLeftElbowY,jointLeftElbowZ,jointRightElbowX,jointRightElbowY,jointRightElbowZ,jointLeftHandX,jointLeftHandY,jointLeftHandZ,jointRightHandX,jointRightHandY,jointRightHandZ,jointTorsoX,jointTorsoY,jointTorsoZ,jointLeftHipX,jointLeftHipY,jointLeftHipZ,jointRightHipX,jointRightHipY,jointRightHipZ,jointLeftKneeX,jointLeftKneeY,jointLeftKneeZ,jointRightKneeX,jointRightKneeY,jointRightKneeZ,jointLeftFootX,jointLeftFootY,jointLeftFootZ,jointRightFootX,jointRightFootY,jointRightFootZ
1, 1638291793745235, -231.132, 144.338, 1425.28, -223.697, -27.0723, 1431.23, -328.803, -26.5927, 1476.4, -118.591, -27.5518, 1386.05, -328.803, -227.784, 1476.4, -120.187, -228.734, 1385.01, -328.803, -428.975, 1476.4, -129.792, -426.657, 1350.2, -223.819, -178.066, 1432.55, -288.914, -328.763, 1461.8, -158.966, -329.356, 1405.94, -246.98, -594.748, 1312.88, -159.778, -636.203, 1383, -265.936, -885.752, 1362.84, -159.484, -932.072, 1383.59
1, 1638291793777250, -231.199, 145.095, 1425.19, -222.81, -25.4806, 1433.96, -327.386, -24.4497, 1480.34, -118.234, -26.5114, 1387.58, -327.385, -225.641, 1480.34, -119.512, -227.697, 1386.75, -327.385, -426.832, 1480.34, -128.302, -426.239, 1355.42, -222.216, -176.405, 1438.65, -286.396, -326.692, 1472.07, -156.85, -327.969, 1414.62, -253.291, -607.466, 1350.62, -157.495, -635.124, 1396.26, -269.816, -899.389, 1395.86, -157.231, -930.993, 1396.79
1, 1638291793810800, -230.791, 144.919, 1424.93, -222.402, -25.1435, 1438.03, -324.189, -22.7112, 1490.21, -120.615, -27.5757, 1385.86, -324.189, -223.902, 1490.21, -121.638, -228.763, 1385.2, -324.189, -425.093, 1490.21, -129.667, -427.807, 1357.01, -221.516, -175.885, 1446.79, -283.64, -325.121, 1487.84, -157.62, -328.132, 1423.25, -257.514, -615.495, 1389.45, -158.133, -635.485, 1408.56, -271.949, -908.164, 1430.38, -157.897, -931.354, 1409.04
1, 1638291793843738, -230.912, 145.364, 1423.25, -227.043, -24.3044, 1438.11, -331.999, -19.8296, 1483.42, -122.087, -28.7792, 1392.81, -331.999, -221.021, 1483.42, -122.905, -229.968, 1392.27, -331.999, -422.212, 1483.42, -130.226, -429.419, 1366.91, -228.537, -174.863, 1449.52, -294.936, -322.655, 1488.95, -165.127, -328.189, 1432.91, -274.302, -619.229, 1409.58, -165.535, -635.668, 1421.16, -286.936, -912.503, 1446.58, -165.323, -931.537, 1421.59
1, 1638291793872820, -230.862, 145.611, 1422.87, -223.83, -23.7164, 1440.19, -326.629, -19.6927, 1490.23, -121.03, -27.7401, 1390.14, -326.629, -220.884, 1490.23, -121.685, -228.93, 1389.71, -326.629, -422.075, 1490.23, -128.35, -428.711, 1366.89, -222.842, -174.049, 1454.3, -285.475, -321.891, 1499.39, -158.232, -326.872, 1437.44, -269.158, -622.456, 1435.55, -158.558, -634.432, 1428.04, -280.236, -916.222, 1468.98, -158.366, -930.301, 1428.43
1, 1638291793905383, -231.528, 146.388, 1422.45, -223.821, -23.0994, 1439.09, -327.518, -19.5647, 1487.28, -120.124, -26.634, 1390.89, -327.518, -220.756, 1487.28, -120.647, -227.824, 1390.55, -327.518, -421.947, 1487.28, -126.707, -427.873, 1370.02, -222.771, -173.506, 1452.38, -285.979, -321.723, 1495.53, -157.462, -326.104, 1435.8, -273.057, -624.851, 1444.27, -157.722, -633.715, 1428.28, -282.789, -919.016, 1474.46, -157.55, -929.584, 1428.62
1, 1638291793941293, -232.302, 146.516, 1425.74, -224.274, -23.3017, 1440.13, -328.354, -21.2316, 1487.58, -120.194, -25.3718, 1392.68, -328.353, -222.423, 1487.58, -120.613, -226.562, 1392.4, -328.353, -423.614, 1487.58, -126.117, -426.828, 1373.93, -222.576, -173.937, 1450.43, -285.418, -323.288, 1490.15, -156.337, -325.855, 1431.3, -275.168, -628.061, 1449.04, -156.544, -633.5, 1425.28, -283.733, -922.548, 1476.28, -156.39, -929.369, 1425.59
1, 1638291793976104, -232.993, 146.903, 1425.35, -226.821, -22.364, 1433.68, -334.947, -20.6274, 1471.03, -118.695, -24.1005, 1396.34, -334.947, -221.819, 1471.03, -119.031, -225.291, 1396.12, -334.947, -423.01, 1471.03, -124.024, -425.733, 1379.5, -227.458, -173.269, 1438.85, -294.871, -323.102, 1467.09, -161.319, -325.247, 1420.97, -286.731, -628.929, 1434.15, -161.484, -632.913, 1416.15, -294.281, -923.679, 1458.73, -161.345, -928.782, 1416.43
1, 1638291794008777, -234.878, 149.5, 1425.69, -229.517, -20.9149, 1432.46, -339.089, -18.8323, 1465.3, -119.945, -22.9976, 1399.62, -339.089, -220.023, 1465.3, -120.213, -224.188, 1399.45, -339.089, -421.215, 1465.3, -124.74, -424.772, 1384.5, -231.534, -171.869, 1435.31, -301.331, -321.535, 1458.47, -165.77, -324.112, 1417.84, -294.858, -628.038, 1432.08, -165.902, -631.792, 1413.99, -301.525, -923, 1454.25, -165.777, -927.661, 1414.24
1, 1638291794042596, -234.853, 147.553, 1421.81, -227.613, -22.4491, 1427.81, -338.15, -21.932, 1457.31, -117.077, -22.9662, 1398.31, -338.15, -223.123, 1457.31, -117.291, -224.157, 1398.17, -338.15, -424.314, 1457.31, -121.391, -424.856, 1384.72, -227.72, -173.426, 1430.06, -296.28, -324.084, 1450.58, -159.373, -324.724, 1414.04, -291.127, -631.018, 1429.45, -159.478, -632.413, 1410.96, -297.023, -926.153, 1449.44, -159.366, -928.282, 1411.19
1, 1638291794075934, -233.764, 145.919, 1420.05, -226.056, -24.0575, 1429.86, -336.059, -22.7874, 1461.27, -116.053, -25.3275, 1398.45, -336.059, -223.979, 1461.27, -116.224, -226.519, 1398.34, -336.059, -425.17, 1461.27, -119.935, -427.311, 1386.24, -226.178, -174.944, 1435.54, -294.488, -325.044, 1460.68, -158.113, -326.618, 1421.74, -290.383, -632.255, 1443.77, -158.197, -634.312, 1419.27, -295.604, -927.529, 1461.79, -158.096, -930.182, 1419.48
1, 1638291794108843, -233.609, 144.639, 1417.43, -227.277, -25.526, 1427.81, -338.243, -23.6612, 1455.6, -116.311, -27.3908, 1400.03, -338.243, -224.852, 1455.6, -116.449, -228.582, 1399.94, -338.243, -426.043, 1455.6, -119.805, -429.45, 1389.05, -228.583, -176.433, 1432.73, -297.806, -326.199, 1454.64, -161.973, -328.482, 1420.63, -178.011, -223.139, 1217.75, -162.041, -636.18, 1418.66, -205.028, -492.616, 1332.84, -161.95, -932.049, 1418.84
1, 1638291794137833, -233.744, 145.503, 1416.96, -228.943, -24.6398, 1424.2, -341.003, -22.3022, 1447.13, -116.883, -26.9774, 1401.26, -341.003, -223.493, 1447.13, -116.993, -228.169, 1401.19, -341.003, -424.685, 1447.13, -120.028, -429.098, 1391.39, -231.794, -175.598, 1425.65, -303.377, -325.123, 1441.18, -165.915, -327.99, 1413.04, -174.554, -206.755, 1202.51, -165.969, -635.69, 1411.46, -210.109, -479.358, 1308.96, -165.887, -931.56, 1411.63
1, 1638291794173494, -234.514, 146.546, 1418.79, -229.866, -24.109, 1425.42, -342.172, -21.6816, 1447.11, -117.56, -26.5363, 1403.73, -342.172, -222.873, 1447.11, -117.648, -227.727, 1403.67, -342.172, -424.064, 1447.11, -120.39, -428.707, 1394.86, -233.137, -175.065, 1425.37, -305.522, -324.528, 1438.68, -167.295, -327.515, 1411.98, -177.946, -318.794, 1158.72, -167.338, -635.217, 1410.72, -207.563, -596.486, 1256.44, -167.265, -931.086, 1410.87
1, 1638291794207527, -235.144, 146.917, 1420.27, -231.279, -23.8913, 1427.13, -343.427, -20.7293, 1449.53, -119.13, -27.0534, 1404.73, -343.427, -221.92, 1449.53, -119.2, -228.245, 1404.68, -343.427, -423.112, 1449.53, -121.677, -429.264, 1396.75, -235.537, -174.822, 1427.11, -309.086, -323.8, 1440.93, -170.507, -327.707, 1413.26, -197.03, -414.123, 1168.97, -170.541, -635.409, 1412.25, -221.614, -695.184, 1258.07, -170.475, -931.279, 1412.38
1, 1638291794241113, -236.159, 146.467, 1421.97, -229.728, -25.1477, 1427.27, -341.994, -24.2171, 1449.28, -117.461, -26.0784, 1405.26, -341.994, -225.408, 1449.28, -117.518, -227.269, 1405.22, -341.994, -426.599, 1449.28, -119.754, -428.322, 1398.08, -231.363, -176.117, 1425.31, -302.495, -326.51, 1436.98, -163.501, -327.662, 1409.73, -208.434, -487.851, 1192.43, -163.529, -635.365, 1408.92, -228.85, -771.668, 1273.48, -163.469, -931.234, 1409.04
1, 1638291794274006, -235.648, 145.759, 1417.21, -230.921, -25.0967, 1424.47, -343.581, -22.7651, 1444.26, -118.261, -27.4283, 1404.69, -343.581, -223.956, 1444.26, -118.306, -228.619, 1404.66, -343.581, -425.147, 1444.26, -120.324, -429.698, 1398.24, -233.806, -176.053, 1425.83, -306.492, -325.564, 1439.45, -166.89, -328.454, 1414.94, -229.555, -536.531, 1229.08, -166.913, -636.157, 1414.29, -246.523, -822.602, 1302.66, -166.859, -932.026, 1414.4
1, 1638291794307440, -234.944, 146.1, 1414.39, -233.41, -24.6677, 1424.75, -346.007, -19.7158, 1444.41, -120.813, -29.6196, 1405.09, -346.007, -220.907, 1444.41, -120.849, -230.811, 1405.07, -346.007, -422.098, 1444.41, -122.67, -431.911, 1399.29, -239.298, -175.482, 1429.02, -314.99, -323.226, 1445.47, -175.383, -329.366, 1421.09, -252.978, -567.736, 1269.26, -175.4, -637.069, 1420.57, -267.095, -855.644, 1335.95, -175.352, -932.939, 1420.67
1, 1638291794342174, -235.147, 146.845, 1416.62, -237.898, -23.079, 1428.61, -349.784, -14.6155, 1450.94, -126.011, -31.5426, 1406.27, -349.784, -215.807, 1450.94, -126.04, -232.734, 1406.25, -349.784, -416.998, 1450.94, -127.683, -433.851, 1401.05, -248.202, -173.618, 1434.03, -327.86, -318.911, 1453.3, -189.154, -329.403, 1425.61, -278.279, -585.639, 1308.11, -189.169, -637.107, 1425.19, -290.04, -875.043, 1368.49, -189.125, -932.976, 1425.28
1, 1638291794374229, -234.271, 146.982, 1414.68, -241.113, -23.2672, 1429.06, -352.73, -12.2718, 1451.63, -129.495, -34.2627, 1406.48, -352.73, -213.463, 1451.63, -129.518, -235.454, 1406.46, -352.73, -414.654, 1451.63, -131, -436.585, 1401.78, -254.32, -173.471, 1436.91, -336.742, -316.857, 1458.77, -198.314, -330.494, 1430.77, -297.262, -598.116, 1340.38, -198.325, -638.197, 1430.44, -307.076, -888.738, 1394.98, -198.286, -934.067, 1430.52
1, 1638291794407657, -234.553, 146.675, 1417.64, -238.48, -22.116, 1431.76, -350.55, -13.9898, 1453.29, -126.409, -30.2423, 1410.23, -350.55, -215.181, 1453.29, -126.428, -231.433, 1410.22, -350.55, -416.372, 1453.29, -127.764, -432.576, 1406.01, -247.961, -172.621, 1439.21, -326.943, -318.087, 1460.02, -187.941, -328.166, 1433.32, -295.564, -608.776, 1364.12, -187.95, -635.869, 1433.05, -303.767, -900.388, 1413.45, -187.915, -931.739, 1433.13
1, 1638291794444764, -233.421, 146.55, 1415.54, -235.377, -21.5606, 1431.4, -347.913, -14.7893, 1450.88, -122.842, -28.3318, 1411.93, -347.913, -215.98, 1450.88, -122.856, -229.523, 1411.92, -347.913, -417.172, 1450.88, -124.061, -430.675, 1408.13, -242.891, -172.096, 1440.33, -320.206, -318.432, 1461.33, -180.605, -326.832, 1437.17, -295.278, -615.209, 1383.97, -180.612, -634.536, 1436.96, -302.148, -907.626, 1428.51, -180.58, -930.405, 1437.02
1, 1638291794479129, -233.426, 146.647, 1417.35, -233.145, -22.0804, 1432.23, -346.329, -16.7077, 1448.04, -119.962, -27.4532, 1416.42, -346.329, -217.899, 1448.04, -119.974, -228.644, 1416.41, -346.329, -419.09, 1448.04, -121.06, -429.804, 1413, -239.167, -172.73, 1440.32, -315.372, -320.048, 1458.21, -175.006, -326.711, 1438.6, -295.563, -620.743, 1395.98, -175.012, -634.415, 1438.43, -301.329, -913.813, 1436.18, -174.983, -930.284, 1438.49
1, 1638291794505400, -233.478, 145.044, 1417.57, -229.842, -23.3988, 1435.8, -342.473, -19.8101, 1455.57, -117.211, -26.9874, 1416.03, -342.473, -221.001, 1455.57, -117.22, -228.179, 1416.03, -342.473, -422.192, 1455.57, -118.199, -429.344, 1412.96, -232.496, -173.868, 1447.99, -302.493, -322.192, 1472, -167.809, -326.483, 1448.36, -286.743, -625.404, 1422.04, -169.926, -330.64, 1140.7, -291.593, -919.004, 1458.3, -172.491, -624.013, 1178.96
1, 1638291794535307, -232.756, 143.826, 1413.39, -226.893, -25.0643, 1435.77, -338.319, -21.8622, 1461.53, -115.468, -28.2664, 1410.01, -338.318, -223.053, 1461.53, -115.476, -229.458, 1410.01, -338.318, -424.244, 1461.53, -116.357, -430.628, 1407.25, -227.668, -175.268, 1451.09, -295.539, -323.544, 1481.93, -161.346, -327.4, 1450.9, -283.006, -628.371, 1441.86, -167.18, -306.812, 1143.95, -287.096, -922.4, 1474.55, -168.46, -602.062, 1163.04
1, 1638291794571075, -232.42, 143.534, 1411.41, -226.558, -25.1675, 1437.3, -336.657, -20.1866, 1468.01, -116.459, -30.1484, 1406.59, -336.656, -221.378, 1468.01, -116.466, -231.34, 1406.59, -336.656, -422.569, 1468.01, -117.26, -432.514, 1404.1, -228.305, -175.059, 1455.35, -300.202, -321.777, 1492.97, -159.901, -328.124, 1453.83, -290.222, -627.638, 1460.86, -172.972, -283.906, 1149.61, -293.679, -922.017, 1490.32, -173.611, -579.621, 1159.12
1, 1638291794604795, -229.256, 143.047, 1410.51, -226.4, -23.9675, 1435.56, -340.979, -19.6334, 1460.34, -111.821, -28.3015, 1410.79, -364.073, -159.495, 1488.59, -111.826, -229.493, 1410.78, -382.822, -303.969, 1441.7, -112.541, -430.67, 1408.55, -228.256, -175.273, 1453.44, -300.225, -323.927, 1486.49, -160.001, -329.231, 1456.17, -292.272, -630.451, 1460.77, -171.22, -389.99, 1154.73, -295.202, -925.112, 1487.32, -171.813, -685.735, 1163.3
1, 1638291794638010, -228.187, 143.401, 1410.02, -228.348, -22.9402, 1432.96, -345.478, -18.2433, 1452.51, -111.218, -27.6372, 1413.41, -397.152, -68.9023, 1601.06, -111.222, -228.828, 1413.41, -392.216, -122.758, 1438.12, -111.867, -430.008, 1411.4, -231.838, -175.201, 1448.64, -307.66, -324.561, 1476.38, -162.996, -330.362, 1452.24, -301.318, -631.509, 1455.79, -157.578, -279.49, 1148.82, -303.807, -926.4, 1479.71, -155.746, -575.352, 1149.84
1, 1638291794671558, -227.217, 142.464, 1410.8, -227.107, -23.0283, 1434.8, -344.176, -17.9103, 1458.89, -110.039, -28.1462, 1410.71, -387.168, -46.8924, 1612.65, -110.042, -229.337, 1410.71, -375.865, -91.384, 1432.52, -110.623, -430.52, 1408.9, -230.381, -175.561, 1451.3, -304.205, -325.01, 1482.31, -163.105, -331.178, 1453.27, -299.145, -632.23, 1465.83, -158.214, -386.655, 1150.65, -301.266, -927.306, 1487.38, -156.565, -682.519, 1151.57
1, 1638291794705210, -228.005, 141.91, 1411.46, -229.594, -23.5567, 1437.79, -340.929, -15.3205, 1480.04, -118.258, -31.7929, 1395.55, -388.976, -45.2435, 1650.82, -118.261, -232.984, 1395.55, -374.646, -72.5452, 1460.67, -118.784, -434.168, 1393.92, -233.71, -176.027, 1456.67, -306.88, -323.39, 1501.76, -168.771, -333.606, 1449.35, -302.841, -630.784, 1488.56, -175.365, -294.408, 1144.23, -304.652, -926.011, 1507.97, -174.757, -590.271, 1146.14
1, 1638291794738369, -227.907, 142.224, 1410.8, -232.447, -21.0788, 1445.83, -337.259, -6.96899, 1501.73, -127.635, -35.1886, 1389.93, -387.137, -49.8403, 1674.83, -127.637, -236.38, 1389.93, -375.079, -69.6555, 1479.47, -128.108, -437.565, 1388.47, -238.032, -172.285, 1473.53, -306.33, -315.049, 1534.67, -180.904, -331.934, 1467.78, -303.105, -622.555, 1524.11, -186.379, -396.667, 1167.01, -304.657, -917.904, 1541.59, -185.834, -692.531, 1168.73
1, 1638291794771572, -227.713, 142.163, 1408.7, -232.794, -19.5136, 1446.98, -333.923, -3.42967, 1509.47, -131.666, -35.5976, 1384.48, -386.937, -52.1558, 1689.06, -131.668, -236.789, 1384.48, -375.576, -75.6749, 1491.85, -132.092, -437.975, 1383.16, -237.971, -170.226, 1477.39, -303.054, -311.411, 1544.82, -183.243, -330.466, 1470.78, -300.477, -618.988, 1536.37, -187.627, -473.573, 1198.41, -301.81, -914.436, 1552.11, -187.138, -769.437, 1199.96
1, 1638291794805296, -228.481, 142.284, 1409.01, -232.034, -19.2826, 1450.01, -321.69, 0.214127, 1526.71, -142.377, -38.7793, 1373.31, -393.758, -47.1672, 1707.75, -142.379, -239.97, 1373.31, -383.654, -80.9475, 1511.08, -142.761, -441.158, 1372.12, -236.608, -169.55, 1482.86, -293.732, -308.39, 1560.67, -188.63, -331.245, 1470.75, -291.674, -616.013, 1553.91, -184.046, -305.515, 1167.21, -292.821, -911.541, 1568.08, -175.586, -437.53, 1029.88
1, 1638291794838048, -228.312, 142.69, 1409.71, -230.254, -18.1509, 1456.9, -315.815, 4.3421, 1537.9, -144.692, -40.6438, 1375.89, -397.884, -45.6828, 1720.52, -164.688, -254.552, 1361.2, -387.474, -93.3635, 1526.57, -177.173, -430.564, 1278.24, -231.742, -166.621, 1496.55, -283.467, -301.884, 1583.77, -182.992, -328.298, 1488.65, -250.666, -263.98, 1293.42, -177.239, -403.38, 1190.3, -213.093, -386.301, 1228.42, -165.168, -624.749, 994.367
1, 1638291794874385, -228.319, 142.622, 1410.17, -227.956, -17.3396, 1460.1, -315.59, 5.00247, 1539.41, -140.323, -39.6816, 1380.78, -400.358, -45.9148, 1729.64, -168.099, -237.304, 1355.26, -397.096, -105.53, 1538.67, -180.119, -388.474, 1223.04, -226.385, -164.804, 1503.37, -276.325, -299.137, 1593.27, -173.304, -325.402, 1500.03, -237.603, -363.491, 1294.87, -167.425, -475.978, 1231.75, -167.739, -623.781, 1172.78, -156.373, -710.993, 1052.35
1, 1638291794912626, -228.985, 142.633, 1411.35, -226.206, -17.0278, 1463.91, -315.453, 4.64923, 1541.75, -136.958, -38.7047, 1386.06, -403.303, -46.9374, 1739.91, -159.3, -237.609, 1365.67, -401.291, -118.416, 1552.87, -171.105, -397.937, 1244.7, -222.485, -163.885, 1509.07, -271.281, -297.987, 1600.04, -166.248, -323.498, 1508.42, -233.442, -440.791, 1330.12, -160.774, -527.141, 1277.81, -170.493, -707.726, 1219.11, -150.688, -773.382, 1114.09
1, 1638291794945654, -228.66, 142.154, 1412.45, -224.698, -17.1604, 1465.75, -310.781, 5.65364, 1546.83, -138.614, -39.9744, 1384.68, -405.907, -47.7439, 1747.55, -156.558, -239.701, 1368.39, -406.037, -139.03, 1570.16, -167.972, -407.564, 1258.08, -220.671, -163.911, 1511.32, -267.303, -297.236, 1604.6, -165.986, -324.087, 1509.18, -232.998, -495.512, 1371.81, -161.149, -563.726, 1316.23, -176.329, -767.868, 1271.07, -151.969, -819.175, 1167.23
1, 1638291794979961, -228.231, 142.933, 1412.58, -222.373, -14.6464, 1468.11, -314.208, 6.10812, 1542.89, -130.538, -35.4008, 1393.33, -409.217, -32.9832, 1715.88, -157.397, -266.704, 1358.72, -400.435, -155.472, 1556.51, -168.073, -399.695, 1212.01, -216.449, -160.662, 1515.91, -264.565, -294.465, 1607.71, -156.484, -318.891, 1519.7, -234.786, -530.503, 1412.57, -152.343, -582.424, 1360.91, -183.8, -807.277, 1321.27, -144.007, -845.407, 1225.6
1, 1638291795012995, -227.704, 142.98, 1412.57, -222.575, -12.5808, 1470.96, -318.141, 8.77896, 1540.78, -127.009, -33.9405, 1401.13, -403.149, -82.4315, 1698.68, -145.467, -232.88, 1377.47, -400.056, -218.651, 1550.65, -156.292, -379.785, 1240.43, -217.666, -157.523, 1522.02, -269.005, -289.894, 1614.17, -156.511, -315.037, 1531.98, -243.836, -551.053, 1453.41, -153.038, -594.22, 1402.65, -197.984, -831.422, 1370.77, -145.48, -863.355, 1279.98
1, 1638291795043875, -226.962, 142.75, 1412.53, -224.5, -10.4189, 1473.9, -323.068, 12.0264, 1539.19, -125.931, -32.8642, 1408.6, -395.806, -116.124, 1676.18, -155.244, -287.546, 1361.49, -396.996, -263.874, 1539.63, -161.075, -399.125, 1197, -221.971, -154.599, 1527.27, -274.855, -286.161, 1617.36, -164.028, -311.397, 1543.94, -175.407, -289.285, 1327.16, -161.153, -600.745, 1439.29, -102.36, -291.679, 1046.31, -154.311, -874.896, 1328.23
1, 1638291795069765, -227.506, 142.976, 1413.49, -227.976, -8.58618, 1478.24, -330.303, 14.6374, 1537.04, -125.65, -31.8098, 1419.45, -390.911, -138.694, 1652.34, -160.9, -223.608, 1369.97, -395.243, -296.059, 1527.05, -158.119, -318.505, 1192.58, -227.512, -151.296, 1535.42, -282.418, -281.44, 1624.42, -171.677, -306.573, 1560.79, -176.585, -298.807, 1336.94, -169.319, -602.486, 1476.46, -137.527, -281.078, 1049.82, -163.132, -880.722, 1376.04
1, 1638291795102572, -227.403, 143.454, 1412.97, -229.324, -7.06236, 1479.75, -336.175, 14.8954, 1529.95, -122.473, -29.0201, 1429.55, -385.87, -155.203, 1625.21, -183.719, -224.227, 1366.99, -392.431, -320.537, 1510.76, -176.773, -300.7, 1184.76, -230.375, -148.745, 1539.49, -291.415, -278.1, 1627.4, -171.438, -302.755, 1571.04, -187.671, -323.172, 1343.08, -169.518, -602.895, 1503.26, -139.023, -269.503, 1061.58, -163.927, -884.454, 1412.53
1, 1638291795136231, -227.85, 143.052, 1413.31, -229.672, -5.89986, 1482.21, -338.346, 15.5303, 1529.21, -120.999, -27.33, 1435.21, -378.691, -165.57, 1607.01, -249.875, -170.308, 1350.16, -386.762, -337.48, 1502.8, -225.533, -202.23, 1154.89, -229.307, -145.436, 1546.68, -291.661, -272.604, 1638.27, -166.22, -297.341, 1584.02, -175.504, -323.088, 1359.16, -164.663, -600.197, 1529.64, -139.646, -263.552, 1074.59, -159.616, -884.457, 1447.73
1, 1638291795175947, -228.854, 143.331, 1414.45, -231.576, -6.10623, 1482.54, -340.966, 14.2694, 1528.78, -122.186, -26.4819, 1436.31, -373.524, -173.984, 1591.85, -256.108, -159.17, 1360.01, -382.544, -351.303, 1497.22, -234.996, -189.724, 1163.25, -231.228, -146.511, 1545.24, -294.617, -275.043, 1634.88, -167.143, -298.788, 1581, -193.593, -336.024, 1351.97, -30.598, -296.461, 1305.26, -141.469, -267.119, 1071.19, 61.8018, -510.784, 1123.42
1, 1638291795209518, -229.667, 144.161, 1415.03, -231.146, -5.57085, 1482.02, -340.914, 12.2259, 1528.6, -121.379, -23.3676, 1435.45, -367.09, -180.653, 1579.5, -258.954, -154.674, 1361.19, -376.629, -362.404, 1493.75, -237.349, -183.592, 1163.76, -227.759, -146.352, 1543.8, -291.847, -276.192, 1634.21, -156.895, -298.072, 1576.95, -176.57, -331.498, 1355.42, -43.1029, -390.287, 1306.34, -146.48, -274.49, 1116.12, 37.6042, -619.276, 1137.26
1, 1638291795243014, -230.26, 145.256, 1415.34, -227.084, -5.47121, 1479.64, -337.506, 7.99811, 1526.07, -116.663, -18.9405, 1433.2, -358.504, -187.86, 1567.02, -259.285, -152.593, 1361.86, -368.238, -373.237, 1489.44, -238.146, -180.115, 1163.93, -219.785, -147.427, 1538.17, -284.013, -280.659, 1626.79, -140.959, -298.108, 1566.63, -182.987, -352.573, 1346.58, -49.3341, -460.524, 1321.87, -148.3, -251.936, 1099.27, 21.1279, -701.673, 1165.6
1, 1638291795271693, -231.396, 148.052, 1420.45, -228.99, -3.58809, 1481.56, -337.28, 10.5597, 1532.5, -120.699, -17.7359, 1430.62, -354.101, -187.213, 1565.38, -259.157, -151.067, 1363.29, -363.789, -375.55, 1495.29, -239.878, -177.746, 1164.95, -220.855, -146.215, 1538.47, -276.473, -280.514, 1625.36, -148.967, -297.172, 1565.38, -179.494, -337.189, 1340.06, -76.534, -508.767, 1354.05, -161.829, -238.159, 1076.72, -15.0117, -759.951, 1210.31
1, 1638291795304256, -231.5, 148.413, 1422.02, -229.083, -4.94171, 1481.83, -336.719, 9.16939, 1534.32, -121.447, -19.0528, 1429.33, -350.184, -189.831, 1560.69, -260.481, -150.799, 1363.96, -359.651, -380.582, 1497.42, -239.412, -178.854, 1165.93, -220.489, -147.916, 1537.88, -275.883, -282.501, 1625.14, -147.907, -299.279, 1562.73, -186.963, -357.682, 1341.63, -91.1576, -544.165, 1385.27, -156.783, -241.178, 1079.8, -37.4145, -803.601, 1253.57
1, 1638291795337451, -229.688, 146.301, 1417.8, -228.37, -6.8278, 1479.27, -336.984, 7.40109, 1529.75, -119.756, -21.0567, 1428.8, -347.757, -192.387, 1550.88, -262.398, -151.134, 1364.24, -356.881, -385.102, 1493.82, -238.652, -176.865, 1166.19, -220.793, -149.674, 1535.84, -276.951, -284.17, 1622.03, -149.483, -300.869, 1562.8, -181.591, -322.985, 1335.1, -105.172, -567.826, 1416.33, -162.356, -272.54, 1056.51, -58.1867, -834.027, 1296.05
1, 1638291795370946, -229.56, 146.721, 1421.2, -227.683, -6.74402, 1480.3, -335.824, 8.09181, 1531.68, -119.542, -21.5798, 1428.92, -344.441, -192.201, 1548.6, -263.392, -152.336, 1363.55, -353.139, -386.514, 1497.17, -229.474, -173.999, 1166.78, -220.299, -149.533, 1537.08, -276.372, -283.617, 1624, -149.458, -301.028, 1563.7, -185.651, -345.067, 1338.93, -114.868, -582.43, 1444.12, -156.129, -248.933, 1071.34, -73.7481, -854.164, 1334.54
1, 1638291795404131, -229.648, 146.99, 1423.44, -230.339, -6.88104, 1481.32, -336.58, 10.4622, 1535.66, -124.098, -24.2242, 1426.99, -343.473, -190.154, 1549.21, -265.171, -153.452, 1365.03, -351.693, -385.765, 1502.88, -233.642, -176.316, 1167.84, -225.744, -150.509, 1536.15, -283.557, -283.949, 1622.9, -158.74, -304.325, 1559.06, -203.981, -316.732, 1330.38, -131.698, -595.103, 1462.11, -156.321, -270.643, 1052.37, -95.6673, -871.355, 1362.49
1, 1638291795434457, -229.319, 145.64, 1425.03, -231.47, -8.74631, 1480.26, -336.76, 8.16382, 1536.61, -126.18, -25.6564, 1423.91, -342.273, -192.659, 1547.45, -265.272, -153.967, 1363.38, -349.987, -389.325, 1505.73, -235.549, -175.359, 1165.66, -228.756, -154.453, 1529.05, -287.938, -290.219, 1610.97, -164.146, -310.1, 1544.72, -330.061, -351.696, 1312.43, -142.955, -606.934, 1466.47, -347.817, -316.74, 1019.17, -111.342, -886.868, 1376.05
1, 1638291795472916, -228.4, 145.321, 1420.83, -231.529, -7.05827, 1481.3, -334.205, 15.2086, 1540.25, -128.854, -29.3251, 1422.35, -338.614, -185.747, 1548.92, -259.606, -153.806, 1364.98, -345.811, -383.269, 1511.36, -233.857, -172.172, 1166.41, -230.108, -149.859, 1537.71, -289.068, -279.565, 1628.79, -168.305, -305.754, 1559.46, -407.99, -394.163, 1369.17, -151.655, -606.486, 1496.49, -482.141, -383.249, 1082.95, -123.88, -889.418, 1414.54
