3, 1636399816240, -64.863, 485.582, 1801.63, -61.7123, 321.963, 1812.28, -95.3273, 338.848, 1928.37, -28.0973, 305.077, 1696.2, -322.473, 419.122, 2034.44, 171.271, 311.626, 1589.49, -289.396, 583.134, 1912.93, 121.636, 502.678, 1493.11, -66.3572, 170.223, 1833.01, -90.5611, 28.3074, 1921.28, -51.4433, 8.65775, 1786.19, -155.927, -261.656, 1990.13, -75.6975, -265.082, 1907.14, -152.785, -546.605, 2027.96
3, 1636399816273, -64.7759, 485.129, 1801.02, -62.2165, 321.67, 1811.69, -95.5748, 338.439, 1927.87, -28.8583, 304.9, 1695.51, -313.235, 417.06, 2035.22, 171.133, 310.314, 1588.74, -287.726, 582.695, 1915.94, 121.784, 500.281, 1491.04, -66.8039, 169.907, 1832.28, -90.7611, 27.8813, 1920.33, -52.0215, 8.40689, 1785.4, -160.467, -260.161, 1995.25, -68.6508, -257.041, 1929.09, -135.807, -545.406, 2042.27
3, 1636399816301, -64.9057, 483.978, 1797.72, -62.4051, 320.548, 1810.29, -94.8842, 338.534, 1926.53, -29.926, 302.561, 1694.05, -315.649, 418.437, 2034.86, 171.072, 309.656, 1587.37, -292.736, 581.708, 1912.58, 121.814, 498.788, 1489.63, -67.462, 169.01, 1832.33, -91.3606, 27.9062, 1921.8, -53.6771, 7.03787, 1786.93, -161.827, -258.862, 2002.07, -72.0191, -269.21, 1911.48, -130.428, -545.171, 2051.97
3, 1636399816334, -64.8022, 487.332, 1800.07, -62.3809, 323.698, 1811.11, -95.159, 340.951, 1927.38, -29.6027, 306.445, 1694.84, -316.744, 418.812, 2035.42, 170.037, 310.33, 1587.19, -295.322, 580.289, 1910.83, 121.246, 500.301, 1492.29, -67.1318, 172.025, 1832.28, -90.8868, 30.3549, 1920.85, -52.8788, 10.349, 1786.03, -160.676, -256.729, 2001.41, -71.9057, -257.089, 1929.91, -126.088, -543.345, 2054.08
3, 1636399816372, -65.2309, 487.126, 1802.74, -62.9409, 323.763, 1811.68, -95.9097, 339.565, 1928.1, -29.9722, 307.962, 1695.26, -317.231, 419.404, 2036.19, 170.02, 311.166, 1585.6, -296.711, 579.612, 1909.96, 120.88, 501.583, 1494.27, -67.0591, 171.85, 1831.13, -90.288, 29.0966, 1918.07, -52.0665, 10.7774, 1783.11, -161.506, -257.114, 2000.82, -71.311, -264.809, 1912.11, -124.465, -544.018, 2053.55
3, 1636399816402, -65.5299, 485.816, 1801.07, -63.5234, 322.793, 1810.54, -96.8045, 338.927, 1926.83, -30.2423, 306.659, 1694.25, -310.616, 417.203, 2035.09, 169.513, 311.581, 1584.3, -293.419, 579.828, 1913.21, 120.436, 501.919, 1493.94, -68.0088, 170.926, 1830.33, -91.7818, 28.4102, 1917.51, -53.2064, 9.70979, 1782.72, -162.985, -257.182, 2002.56, -71.9117, -252.725, 1935.87, -125.794, -544.305, 2055.69
3, 1636399816429, -65.2611, 484.638, 1798.74, -64.1896, 321.261, 1809.09, -97.0778, 337.808, 1925.44, -31.3013, 304.715, 1692.75, -314.057, 418.42, 2034.58, 169.257, 311.789, 1582.65, -295.6, 578.362, 1910.15, 120.143, 501.788, 1492.75, -68.9545, 169.46, 1829.33, -92.7788, 27.2484, 1917, -54.6602, 8.07057, 1782.15, -163.481, -259.083, 2000.06, -68.466, -264.599, 1917.46, -125.184, -545.01, 2059.03
3, 1636399816464, -65.108, 484.633, 1798.58, -64.4507, 321.714, 1809.46, -97.0677, 339.333, 1925.72, -31.8338, 304.096, 1693.19, -315.629, 418.928, 2035.53, 169.132, 312.393, 1581.32, -296.823, 577.13, 1909.28, 119.979, 501.757, 1492.19, -70.0385, 170.106, 1830.86, -94.5286, 28.7078, 1919.65, -56.7241, 8.28709, 1784.89, -163.357, -257.753, 2003.88, -68.641, -260.11, 1930.08, -125.473, -543.757, 2063.28
3, 1636399816508, -65.748, 483.625, 1798, -65.3913, 320.583, 1809.25, -98.3168, 337.994, 1925.46, -32.4657, 303.173, 1693.04, -316.267, 419.235, 2035.43, 168.568, 313.699, 1579.17, -297.515, 577.041, 1908.83, 118.156, 503.415, 1493.67, -70.8301, 168.933, 1830.43, -95.3488, 27.3714, 1918.95, -57.189, 7.19348, 1784.26, -163.487, -260.304, 1999.48, -69.5131, -269.256, 1913.44, -124.681, -545.77, 2061.05
3, 1636399816541, -65.3596, 483.522, 1797.7, -65.753, 319.972, 1809.25, -99.0584, 337.875, 1925.27, -32.4475, 302.069, 1693.22, -316.509, 419.006, 2034.97, 168.285, 314.847, 1578.08, -297.933, 577.451, 1909.22, 116.925, 504.599, 1494.27, -71.3694, 168.411, 1831.02, -96.2861, 27.2251, 1920.03, -57.6856, 6.47554, 1785.56, -165.889, -259.278, 2003.44, -69.1166, -261.326, 1931.76, -123.277, -544.74, 2062.44
