participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date,utcTime
10,1,10,experiment,sitting,4,46,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.4555959701538086,2021-11-12 11:11:00,1636737941.75733
10,1,10,experiment,sitting,4,47,switch,congruant,solid,square,yellow,right,right,yes,0.547191858291626,2021-11-12 11:11:00,1636737943.6449378
10,1,10,experiment,sitting,4,48,switch,congruant,dashed,triangle,yellow,left,right,no,0.9370930194854736,2021-11-12 11:11:00,1636737945.947994
10,1,10,experiment,sitting,4,49,noswitch,incongruant,dashed,square,blue,left,left,yes,0.6598219871520996,2021-11-12 11:11:00,1636737952.9342642
10,1,10,experiment,standing,1,1,buffer,buffer,solid,triangle,blue,left,left,yes,0.7159008979797363,2021-11-12 11:11:00,1636738010.644439
10,1,10,experiment,standing,1,2,switch,congruant,dashed,square,yellow,right,left,no,0.3785328865051269,2021-11-12 11:11:00,1636738012.354982
10,1,10,experiment,standing,1,3,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.3724420070648193,2021-11-12 11:11:00,1636738019.048943
10,1,10,experiment,standing,1,4,switch,incongruant,solid,triangle,blue,left,left,yes,0.417104959487915,2021-11-12 11:11:00,1636738020.82532
10,1,10,experiment,standing,1,5,noswitch,congruant,solid,triangle,blue,left,left,yes,0.3217020034790039,2021-11-12 11:11:00,1636738022.476112
10,1,10,experiment,standing,1,6,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3586840629577636,2021-11-12 11:11:00,1636738024.1887152
10,1,10,experiment,standing,1,7,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.2749819755554199,2021-11-12 11:11:00,1636738025.7797155
10,1,10,experiment,standing,1,8,noswitch,congruant,solid,square,yellow,right,right,yes,0.4185290336608886,2021-11-12 11:11:00,1636738027.550173
10,1,10,experiment,standing,1,9,switch,congruant,dashed,triangle,yellow,right,right,yes,0.4162569046020508,2021-11-12 11:11:00,1636738029.320249
10,1,10,experiment,standing,1,10,noswitch,incongruant,dashed,square,blue,left,left,yes,0.310770034790039,2021-11-12 11:11:00,1636738030.974918
10,1,10,experiment,standing,1,11,switch,congruant,solid,square,blue,left,left,yes,0.4691479206085205,2021-11-12 11:11:00,1636738032.80396
10,1,10,experiment,standing,1,12,noswitch,congruant,solid,square,blue,left,left,yes,0.3438057899475097,2021-11-12 11:11:00,1636738034.5155158
10,1,10,experiment,standing,1,13,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.9024820327758788,2021-11-12 11:11:00,1636738036.7614264
10,1,10,experiment,standing,1,14,switch,congruant,solid,triangle,yellow,right,right,yes,0.7570390701293945,2021-11-12 11:11:00,1636738038.8274937
10,1,10,experiment,standing,1,15,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.3083069324493408,2021-11-12 11:11:00,1636738040.479665
10,1,10,experiment,standing,1,16,switch,incongruant,dashed,square,blue,left,left,yes,0.4071829319000244,2021-11-12 11:11:00,1636738042.2541676
10,1,10,experiment,standing,1,17,noswitch,incongruant,dashed,triangle,blue,left,right,no,0.2983410358428955,2021-11-12 11:11:00,1636738043.905322
10,1,10,experiment,standing,1,18,switch,incongruant,solid,square,blue,left,left,yes,0.6295108795166016,2021-11-12 11:11:00,1636738050.8342388
10,1,10,experiment,standing,1,19,switch,incongruant,dashed,triangle,blue,right,right,yes,0.4131920337677002,2021-11-12 11:11:00,1636738052.6051142
10,1,10,experiment,standing,1,20,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.5253970623016357,2021-11-12 11:11:00,1636738054.4932752
10,1,10,experiment,standing,1,21,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.4166328907012939,2021-11-12 11:11:00,1636738056.263787
10,1,10,experiment,standing,1,22,switch,incongruant,solid,triangle,blue,right,left,no,0.3396999835968017,2021-11-12 11:11:00,1636738057.915124
10,1,10,experiment,standing,1,23,noswitch,congruant,solid,triangle,blue,left,left,yes,0.4046931266784668,2021-11-12 11:11:00,1636738064.6655042
10,1,10,experiment,standing,1,24,switch,incongruant,dashed,triangle,blue,left,right,no,0.4307749271392822,2021-11-12 11:11:00,1636738066.436706
10,1,10,experiment,standing,1,25,switch,incongruant,solid,triangle,blue,left,left,yes,0.2891860008239746,2021-11-12 11:11:00,1636738073.0717125
10,1,10,experiment,standing,1,26,noswitch,incongruant,solid,square,yellow,right,right,yes,0.3793680667877197,2021-11-12 11:11:00,1636738074.7828388
10,1,10,experiment,standing,1,27,switch,incongruant,dashed,square,yellow,right,left,no,0.5347800254821777,2021-11-12 11:11:00,1636738076.670683
10,1,10,experiment,standing,1,28,switch,incongruant,solid,square,yellow,right,right,yes,0.7724978923797607,2021-11-12 11:11:00,1636738083.7819784
10,1,10,experiment,standing,1,29,switch,congruant,dashed,triangle,yellow,right,right,yes,0.2812108993530273,2021-11-12 11:11:00,1636738085.3774896
10,1,10,experiment,standing,1,30,switch,congruant,solid,square,yellow,left,right,no,0.5377061367034912,2021-11-12 11:11:00,1636738087.2692852
10,1,10,experiment,standing,1,31,switch,incongruant,dashed,square,blue,left,left,yes,0.6703507900238037,2021-11-12 11:11:00,1636738094.2625525
10,1,10,experiment,standing,1,32,noswitch,congruant,dashed,square,yellow,right,left,no,0.5952210426330566,2021-11-12 11:11:00,1636738096.2164788
10,1,10,experiment,standing,1,33,switch,congruant,solid,triangle,blue,right,left,no,0.7601759433746338,2021-11-12 11:11:00,1636738103.3223305
10,1,10,experiment,standing,1,34,noswitch,congruant,solid,square,blue,left,left,yes,0.4619419574737549,2021-11-12 11:11:00,1636738110.1329992
10,1,10,experiment,standing,1,35,noswitch,incongruant,solid,square,yellow,right,right,yes,0.3499279022216797,2021-11-12 11:11:00,1636738111.845891
10,1,10,experiment,standing,1,36,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.4137101173400879,2021-11-12 11:11:00,1636738113.6200817
10,1,10,experiment,standing,1,37,switch,incongruant,dashed,square,blue,left,left,yes,0.3251819610595703,2021-11-12 11:11:00,1636738115.2718828
10,1,10,experiment,standing,1,38,noswitch,congruant,dashed,square,blue,left,left,yes,0.4389090538024902,2021-11-12 11:11:00,1636738117.0424829
10,1,10,experiment,standing,1,39,noswitch,congruant,dashed,square,yellow,right,left,no,0.656851053237915,2021-11-12 11:11:00,1636738119.0530014
10,1,10,experiment,standing,1,40,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.6178150177001953,2021-11-12 11:11:00,1636738125.9848304
10,1,10,experiment,standing,1,41,noswitch,incongruant,dashed,square,blue,left,left,yes,0.5003759860992432,2021-11-12 11:11:00,1636738127.8137712
10,1,10,experiment,standing,1,42,noswitch,congruant,dashed,square,yellow,right,left,no,0.4260790348052978,2021-11-12 11:11:00,1636738129.587217
10,1,10,experiment,standing,1,43,switch,incongruant,solid,square,yellow,right,right,yes,0.4040389060974121,2021-11-12 11:11:00,1636738136.2795055
10,1,10,experiment,standing,1,44,switch,incongruant,dashed,square,yellow,right,left,no,0.6638069152832031,2021-11-12 11:11:00,1636738138.2867992
10,1,10,experiment,standing,1,45,switch,congruant,solid,square,blue,left,left,yes,0.7343728542327881,2021-11-12 11:11:00,1636738145.3326883
10,1,10,experiment,standing,1,46,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3430249691009521,2021-11-12 11:11:00,1636738146.9835143
10,1,10,experiment,standing,1,47,switch,congruant,dashed,triangle,yellow,right,right,yes,0.6382570266723633,2021-11-12 11:11:00,1636738148.9312158
10,1,10,experiment,standing,1,48,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.8184258937835693,2021-11-12 11:11:00,1636738151.0566747
10,1,10,experiment,standing,1,49,switch,incongruant,solid,square,blue,left,left,yes,0.4471578598022461,2021-11-12 11:11:00,1636738152.826197
10,1,10,experiment,standing,2,1,buffer,buffer,dashed,triangle,yellow,right,right,yes,0.4833841323852539,2021-11-12 11:11:00,1636738162.246569
10,1,10,experiment,standing,2,2,noswitch,incongruant,dashed,square,blue,left,left,yes,0.2606868743896484,2021-11-12 11:11:00,1636738163.8424764
10,1,10,experiment,standing,2,3,noswitch,congruant,dashed,square,blue,left,left,yes,0.3904738426208496,2021-11-12 11:11:00,1636738165.553942
10,1,10,experiment,standing,2,4,switch,congruant,solid,square,blue,left,left,yes,0.3560059070587158,2021-11-12 11:11:00,1636738167.265483
10,1,10,experiment,standing,2,5,switch,congruant,dashed,square,yellow,left,left,yes,0.9915649890899658,2021-11-12 11:11:00,1636738169.6280386
10,1,10,experiment,standing,2,6,switch,congruant,solid,square,blue,left,left,yes,0.4405310153961181,2021-11-12 11:11:00,1636738171.3982694
10,1,10,experiment,standing,2,7,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.5596139430999756,2021-11-12 11:11:00,1636738173.289176
10,1,10,experiment,standing,2,8,switch,congruant,solid,triangle,yellow,left,right,no,0.7024469375610352,2021-11-12 11:11:00,1636738175.3594458
10,1,10,experiment,standing,2,9,switch,congruant,dashed,triangle,yellow,right,right,yes,0.3988730907440185,2021-11-12 11:11:00,1636738182.0529652
10,1,10,experiment,standing,2,10,switch,incongruant,solid,triangle,blue,left,left,yes,0.4138331413269043,2021-11-12 11:11:00,1636738183.8237767
10,1,10,experiment,standing,2,11,noswitch,congruant,solid,square,blue,left,left,yes,0.2971298694610595,2021-11-12 11:11:00,1636738185.4748423
10,1,10,experiment,standing,2,12,switch,incongruant,dashed,triangle,blue,left,right,no,0.6416878700256348,2021-11-12 11:11:00,1636738187.4821002
10,1,10,experiment,standing,2,13,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.5640501976013184,2021-11-12 11:11:00,1636738194.3531475
10,1,10,experiment,standing,2,14,noswitch,incongruant,dashed,square,yellow,right,left,no,0.4199938774108886,2021-11-12 11:11:00,1636738196.1239371
10,1,10,experiment,standing,2,15,noswitch,incongruant,dashed,triangle,blue,left,right,no,0.6404919624328613,2021-11-12 11:11:00,1636738203.1164136
10,1,10,experiment,standing,2,16,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.4618690013885498,2021-11-12 11:11:00,1636738209.948165
10,1,10,experiment,standing,2,17,switch,incongruant,solid,triangle,blue,left,left,yes,0.428433895111084,2021-11-12 11:11:00,1636738211.720028
10,1,10,experiment,standing,2,18,switch,congruant,dashed,square,blue,left,left,yes,0.3764259815216064,2021-11-12 11:11:00,1636738213.4312563
10,1,10,experiment,standing,2,19,noswitch,incongruant,dashed,triangle,blue,left,right,no,0.4585709571838379,2021-11-12 11:11:00,1636738215.2613947
10,1,10,experiment,standing,2,20,switch,congruant,solid,square,yellow,left,right,no,1.181581974029541,2021-11-12 11:11:00,1636738222.783285
10,1,10,experiment,standing,2,21,switch,incongruant,dashed,square,yellow,left,left,yes,0.3886809349060058,2021-11-12 11:11:00,1636738229.4785097
10,1,10,experiment,standing,2,22,switch,congruant,solid,square,blue,left,left,yes,0.4578738212585449,2021-11-12 11:11:00,1636738231.306731
10,1,10,experiment,standing,2,23,noswitch,congruant,solid,square,blue,left,left,yes,0.3850419521331787,2021-11-12 11:11:00,1636738233.0169375
10,1,10,experiment,standing,2,24,noswitch,incongruant,solid,square,yellow,right,right,yes,0.3392009735107422,2021-11-12 11:11:00,1636738234.6675014
10,1,10,experiment,standing,2,25,switch,congruant,dashed,triangle,yellow,right,right,yes,0.8088440895080566,2021-11-12 11:11:00,1636738236.792907
10,1,10,experiment,standing,2,26,switch,incongruant,solid,triangle,blue,left,left,yes,0.4168870449066162,2021-11-12 11:11:00,1636738238.5690017
10,1,10,experiment,standing,2,27,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.4450581073760986,2021-11-12 11:11:00,1636738240.3393977
10,1,10,experiment,standing,2,28,noswitch,incongruant,dashed,square,yellow,left,left,yes,0.3481059074401855,2021-11-12 11:11:00,1636738242.0557988
10,1,10,experiment,standing,2,29,switch,congruant,solid,triangle,blue,left,left,yes,0.3650109767913818,2021-11-12 11:11:00,1636738243.7671711
10,1,10,experiment,standing,2,30,noswitch,incongruant,solid,triangle,yellow,left,right,no,0.3232669830322265,2021-11-12 11:11:00,1636738245.4192111
10,1,10,experiment,standing,2,31,noswitch,congruant,solid,square,yellow,right,right,yes,0.5447061061859131,2021-11-12 11:11:00,1636738252.2931986
10,1,10,experiment,standing,2,32,switch,incongruant,dashed,square,yellow,left,left,yes,0.4676530361175537,2021-11-12 11:11:00,1636738254.1229062
10,1,10,experiment,standing,2,33,noswitch,congruant,dashed,square,yellow,left,left,yes,0.3146588802337646,2021-11-12 11:11:00,1636738255.7764068
10,1,10,experiment,standing,2,34,switch,incongruant,solid,triangle,yellow,right,right,yes,0.6478030681610107,2021-11-12 11:11:00,1636738257.7877011
10,1,10,experiment,standing,2,35,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.4016599655151367,2021-11-12 11:11:00,1636738259.498675
10,1,10,experiment,standing,2,36,switch,incongruant,dashed,square,blue,left,left,yes,0.428873062133789,2021-11-12 11:11:00,1636738261.2720113
10,1,10,experiment,standing,2,37,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.3540999889373779,2021-11-12 11:11:00,1636738262.9839082
10,1,10,experiment,standing,2,38,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.4163870811462402,2021-11-12 11:11:00,1636738264.754952
10,1,10,experiment,standing,2,39,noswitch,incongruant,dashed,square,blue,left,left,yes,0.3095109462738037,2021-11-12 11:11:00,1636738266.4138527
10,1,10,experiment,standing,2,40,switch,incongruant,solid,square,yellow,left,right,no,0.432358980178833,2021-11-12 11:11:00,1636738268.1848297
10,1,10,experiment,standing,2,41,noswitch,congruant,solid,square,yellow,right,right,yes,0.7982769012451172,2021-11-12 11:11:00,1636738275.2985623
10,1,10,experiment,standing,2,42,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.383584976196289,2021-11-12 11:11:00,1636738277.0110605
10,1,10,experiment,standing,2,43,noswitch,congruant,solid,square,blue,left,left,yes,0.5514979362487793,2021-11-12 11:11:00,1636738278.9023497
10,1,10,experiment,standing,2,44,switch,congruant,dashed,square,blue,left,left,yes,0.885322093963623,2021-11-12 11:11:00,1636738281.1485276
10,1,10,experiment,standing,2,45,switch,incongruant,solid,triangle,yellow,right,right,yes,0.3172769546508789,2021-11-12 11:11:00,1636738282.8013697
10,1,10,experiment,standing,2,46,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.2875912189483642,2021-11-12 11:11:00,1636738284.4568696
10,1,10,experiment,standing,2,47,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3586509227752685,2021-11-12 11:11:00,1636738286.1731708
10,1,10,experiment,standing,2,48,noswitch,congruant,solid,square,yellow,left,right,no,0.2088780403137207,2021-11-12 11:11:00,1636738287.7095206
10,1,10,experiment,standing,2,49,switch,congruant,dashed,triangle,blue,left,right,no,0.3795509338378906,2021-11-12 11:11:00,1636738294.4017065
10,1,10,experiment,standing,3,1,buffer,buffer,solid,triangle,blue,left,left,yes,0.71012282371521,2021-11-12 11:11:00,1636738306.9051764
10,1,10,experiment,standing,3,2,switch,incongruant,dashed,triangle,blue,right,right,yes,0.670543909072876,2021-11-12 11:11:00,1636738308.913422
10,1,10,experiment,standing,3,3,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.4965620040893554,2021-11-12 11:11:00,1636738310.7442389
10,1,10,experiment,standing,3,4,switch,incongruant,solid,triangle,blue,left,left,yes,0.4440791606903076,2021-11-12 11:11:00,1636738312.5160806
10,1,10,experiment,standing,3,5,switch,congruant,dashed,square,yellow,left,left,yes,0.418428897857666,2021-11-12 11:11:00,1636738314.2862213
10,1,10,experiment,standing,3,6,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.401763916015625,2021-11-12 11:11:00,1636738316.06049
10,1,10,experiment,standing,3,7,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.3420240879058838,2021-11-12 11:11:00,1636738317.7115395
10,1,10,experiment,standing,3,8,noswitch,incongruant,dashed,square,blue,left,left,yes,0.3038539886474609,2021-11-12 11:11:00,1636738319.3689969
10,1,10,experiment,standing,3,9,switch,congruant,solid,square,blue,left,left,yes,0.3194069862365722,2021-11-12 11:11:00,1636738321.0213065
10,1,10,experiment,standing,3,10,noswitch,incongruant,solid,square,yellow,right,right,yes,0.3716068267822265,2021-11-12 11:11:00,1636738322.737507
10,1,10,experiment,standing,3,11,noswitch,incongruant,solid,square,blue,left,left,yes,0.3603038787841797,2021-11-12 11:11:00,1636738324.4494967
10,1,10,experiment,standing,3,12,switch,congruant,dashed,square,yellow,left,left,yes,0.5593080520629883,2021-11-12 11:11:00,1636738326.3378866
10,1,10,experiment,standing,3,13,switch,congruant,solid,triangle,blue,left,left,yes,0.4038829803466797,2021-11-12 11:11:00,1636738328.1084118
10,1,10,experiment,standing,3,14,noswitch,congruant,solid,triangle,blue,left,left,yes,0.3018240928649902,2021-11-12 11:11:00,1636738329.760759
10,1,10,experiment,standing,3,15,noswitch,congruant,solid,triangle,blue,left,left,yes,0.2924749851226806,2021-11-12 11:11:00,1636738331.413755
10,1,10,experiment,standing,3,16,switch,congruant,dashed,square,yellow,right,left,no,0.4860279560089111,2021-11-12 11:11:00,1636738333.2499225
10,1,10,experiment,standing,3,17,switch,incongruant,solid,triangle,yellow,right,right,yes,0.7771389484405518,2021-11-12 11:11:00,1636738340.3550072
10,1,10,experiment,standing,3,18,switch,congruant,dashed,triangle,yellow,right,right,yes,0.3407649993896484,2021-11-12 11:11:00,1636738342.0070598
10,1,10,experiment,standing,3,19,switch,congruant,solid,square,yellow,right,right,yes,0.498046875,2021-11-12 11:11:00,1636738343.8378532
10,1,10,experiment,standing,3,20,switch,incongruant,dashed,square,blue,left,left,yes,0.4118580818176269,2021-11-12 11:11:00,1636738345.6126726
10,1,10,experiment,standing,3,21,noswitch,congruant,dashed,square,yellow,left,left,yes,0.402846097946167,2021-11-12 11:11:00,1636738347.381255
10,1,10,experiment,standing,3,22,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.3819499015808105,2021-11-12 11:11:00,1636738349.0930228
10,1,10,experiment,standing,3,23,noswitch,incongruant,dashed,square,blue,right,left,no,0.3110499382019043,2021-11-12 11:11:00,1636738350.743954
10,1,10,experiment,standing,3,24,switch,congruant,solid,triangle,blue,left,left,yes,0.4396629333496094,2021-11-12 11:11:00,1636738357.4919262
10,1,10,experiment,standing,3,25,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3488221168518066,2021-11-12 11:11:00,1636738359.2021532
10,1,10,experiment,standing,3,26,switch,incongruant,dashed,square,blue,left,left,yes,0.3170750141143799,2021-11-12 11:11:00,1636738360.8535793
10,1,10,experiment,standing,3,27,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.3488819599151611,2021-11-12 11:11:00,1636738362.565121
10,1,10,experiment,standing,3,28,noswitch,incongruant,dashed,square,blue,left,left,yes,0.2509100437164306,2021-11-12 11:11:00,1636738364.1582494
10,1,10,experiment,standing,3,29,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.3201289176940918,2021-11-12 11:11:00,1636738365.8104632
10,1,10,experiment,standing,3,30,switch,congruant,solid,square,yellow,right,right,yes,0.3546950817108154,2021-11-12 11:11:00,1636738367.5225897
10,1,10,experiment,standing,3,31,switch,incongruant,dashed,square,blue,left,left,yes,0.3271069526672363,2021-11-12 11:11:00,1636738369.174576
10,1,10,experiment,standing,3,32,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.269974946975708,2021-11-12 11:11:00,1636738370.7681203
10,1,10,experiment,standing,3,33,switch,incongruant,solid,square,blue,left,left,yes,0.3814949989318847,2021-11-12 11:11:00,1636738372.479527
10,1,10,experiment,standing,3,34,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.3439431190490722,2021-11-12 11:11:00,1636738374.191229
10,1,10,experiment,standing,3,35,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.4060311317443847,2021-11-12 11:11:00,1636738375.9623458
10,1,10,experiment,standing,3,36,switch,congruant,solid,square,yellow,right,right,yes,0.426926851272583,2021-11-12 11:11:00,1636738377.7332716
10,1,10,experiment,standing,3,37,noswitch,incongruant,solid,square,blue,left,left,yes,0.3835561275482178,2021-11-12 11:11:00,1636738379.4443538
10,1,10,experiment,standing,3,38,switch,congruant,dashed,square,yellow,right,left,no,0.5556249618530273,2021-11-12 11:11:00,1636738381.331423
10,1,10,experiment,standing,3,39,switch,congruant,solid,triangle,blue,left,left,yes,1.130784034729004,2021-11-12 11:11:00,1636738388.793885
10,1,10,experiment,standing,3,40,noswitch,congruant,solid,square,blue,left,left,yes,0.3872420787811279,2021-11-12 11:11:00,1636738390.505914
10,1,10,experiment,standing,3,41,noswitch,incongruant,solid,square,yellow,right,right,yes,0.4571249485015869,2021-11-12 11:11:00,1636738392.275597
10,1,10,experiment,standing,3,42,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.3171579837799072,2021-11-12 11:11:00,1636738393.9273667
10,1,10,experiment,standing,3,43,noswitch,congruant,solid,square,yellow,right,right,yes,0.3117029666900635,2021-11-12 11:11:00,1636738395.5806868
10,1,10,experiment,standing,3,44,switch,congruant,dashed,triangle,blue,left,right,no,0.2576918601989746,2021-11-12 11:11:00,1636738397.1767724
10,1,10,experiment,standing,3,45,switch,congruant,solid,triangle,yellow,right,right,yes,0.3876419067382812,2021-11-12 11:11:00,1636738403.8689177
10,1,10,experiment,standing,3,46,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.3351531028747558,2021-11-12 11:11:00,1636738405.522093
10,1,10,experiment,standing,3,47,switch,incongruant,dashed,square,yellow,right,left,no,0.4239499568939209,2021-11-12 11:11:00,1636738407.2932496
10,1,10,experiment,standing,3,48,switch,incongruant,solid,triangle,yellow,right,right,yes,0.4401071071624756,2021-11-12 11:11:00,1636738414.0446472
10,1,10,experiment,standing,3,49,noswitch,incongruant,solid,square,blue,left,left,yes,0.5240211486816406,2021-11-12 11:11:00,1636738415.935577
10,1,10,experiment,standing,4,1,buffer,buffer,dashed,square,yellow,left,left,yes,0.5686600208282471,2021-11-12 11:11:00,1636738423.5709877
10,1,10,experiment,standing,4,2,switch,congruant,solid,square,blue,left,left,yes,0.4625890254974365,2021-11-12 11:11:00,1636738425.4018805
10,1,10,experiment,standing,4,3,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.5069320201873779,2021-11-12 11:11:00,1636738427.232195
10,1,10,experiment,standing,4,4,switch,congruant,dashed,triangle,yellow,right,right,yes,0.4407329559326172,2021-11-12 11:11:00,1636738429.00308
10,1,10,experiment,standing,4,5,switch,congruant,solid,triangle,yellow,right,right,yes,0.4351568222045898,2021-11-12 11:11:00,1636738430.7755797
10,1,10,experiment,standing,4,6,noswitch,incongruant,solid,square,blue,left,left,yes,0.3535890579223633,2021-11-12 11:11:00,1636738432.492741
10,1,10,experiment,standing,4,7,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3377118110656738,2021-11-12 11:11:00,1636738434.1431518
10,1,10,experiment,standing,4,8,switch,congruant,dashed,triangle,yellow,right,right,yes,0.4351928234100342,2021-11-12 11:11:00,1636738435.9136002
10,1,10,experiment,standing,4,9,switch,congruant,solid,square,yellow,right,right,yes,0.3693110942840576,2021-11-12 11:11:00,1636738437.6238322
10,1,10,experiment,standing,4,10,noswitch,congruant,solid,triangle,yellow,left,right,no,1.183053970336914,2021-11-12 11:11:00,1636738440.1654763
10,1,10,experiment,standing,4,11,noswitch,congruant,solid,square,yellow,right,right,yes,0.4629349708557129,2021-11-12 11:11:00,1636738446.918785
10,1,10,experiment,standing,4,12,switch,incongruant,dashed,square,yellow,left,left,yes,0.5355920791625977,2021-11-12 11:11:00,1636738448.812865
10,1,10,experiment,standing,4,13,noswitch,congruant,dashed,square,yellow,left,left,yes,0.6292569637298584,2021-11-12 11:11:00,1636738450.7620718
10,1,10,experiment,standing,4,14,noswitch,congruant,dashed,square,yellow,left,left,yes,0.3824548721313476,2021-11-12 11:11:00,1636738452.473852
10,1,10,experiment,standing,4,15,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.279567003250122,2021-11-12 11:11:00,1636738454.0662415
10,1,10,experiment,standing,4,16,switch,incongruant,solid,triangle,blue,left,left,yes,0.4400529861450195,2021-11-12 11:11:00,1636738455.8372817
10,1,10,experiment,standing,4,17,noswitch,incongruant,solid,square,yellow,right,right,yes,0.7650449275970459,2021-11-12 11:11:00,1636738457.9646845
10,1,10,experiment,standing,4,18,noswitch,incongruant,solid,square,blue,left,left,yes,0.4444630146026611,2021-11-12 11:11:00,1636738459.7357185
10,1,10,experiment,standing,4,19,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.6080451011657715,2021-11-12 11:11:00,1636738461.6866727
10,1,10,experiment,standing,4,20,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.4973230361938476,2021-11-12 11:11:00,1636738463.515566
10,1,10,experiment,standing,4,21,noswitch,congruant,solid,triangle,blue,left,left,yes,0.3418982028961181,2021-11-12 11:11:00,1636738465.2273934
10,1,10,experiment,standing,4,22,noswitch,congruant,solid,triangle,blue,left,left,yes,0.3218328952789306,2021-11-12 11:11:00,1636738466.8790927
10,1,10,experiment,standing,4,23,switch,congruant,dashed,square,blue,left,left,yes,0.4458930492401123,2021-11-12 11:11:00,1636738468.6489935
10,1,10,experiment,standing,4,24,switch,incongruant,solid,square,yellow,right,right,yes,0.5262808799743652,2021-11-12 11:11:00,1636738470.5378978
10,1,10,experiment,standing,4,25,switch,incongruant,dashed,square,blue,left,left,yes,0.6610050201416016,2021-11-12 11:11:00,1636738472.5463138
10,1,10,experiment,standing,4,26,noswitch,congruant,dashed,square,yellow,right,left,no,0.672888994216919,2021-11-12 11:11:00,1636738474.5522964
10,1,10,experiment,standing,4,27,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.5385949611663818,2021-11-12 11:11:00,1636738481.422489
10,1,10,experiment,standing,4,28,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.3011040687561035,2021-11-12 11:11:00,1636738483.0749085
10,1,10,experiment,standing,4,29,switch,incongruant,solid,square,blue,left,left,yes,0.409451961517334,2021-11-12 11:11:00,1636738484.8466718
10,1,10,experiment,standing,4,30,switch,incongruant,dashed,triangle,blue,right,right,yes,0.4268751144409179,2021-11-12 11:11:00,1636738486.6210542
10,1,10,experiment,standing,4,31,switch,congruant,solid,square,yellow,right,right,yes,0.4030170440673828,2021-11-12 11:11:00,1636738488.3320608
10,1,10,experiment,standing,4,32,switch,incongruant,dashed,square,blue,left,left,yes,0.4047129154205322,2021-11-12 11:11:00,1636738490.1061616
10,1,10,experiment,standing,4,33,noswitch,incongruant,dashed,triangle,blue,left,right,no,0.4460148811340332,2021-11-12 11:11:00,1636738491.8788607
10,1,10,experiment,standing,4,34,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.5737497806549072,2021-11-12 11:11:00,1636738498.7526548
10,1,10,experiment,standing,4,35,noswitch,congruant,dashed,triangle,blue,left,right,no,0.604133129119873,2021-11-12 11:11:00,1636738500.7060287
10,1,10,experiment,standing,4,36,switch,congruant,solid,triangle,yellow,right,right,yes,0.6933920383453369,2021-11-12 11:11:00,1636738507.6997058
10,1,10,experiment,standing,4,37,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.3381180763244629,2021-11-12 11:11:00,1636738509.3526807
10,1,10,experiment,standing,4,38,switch,congruant,dashed,square,yellow,left,left,yes,0.4413511753082275,2021-11-12 11:11:00,1636738511.122867
10,1,10,experiment,standing,4,39,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.3623659610748291,2021-11-12 11:11:00,1636738512.8393476
