participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date,utcTime,jointHeadDisplacement,jointTorsoDisplacement
10,1,10,experiment,standing,1,49,switch,incongruant,solid,square,blue,left,left,yes,0.4471578598022461,2021-11-12 11:11:00,1636738152.826197,1.922597440828214,3.224985203086672
10,1,10,experiment,standing,2,1,buffer,buffer,dashed,triangle,yellow,right,right,yes,0.4833841323852539,2021-11-12 11:11:00,1636738162.246569,2.2821733971384544,3.0928129887767923
10,1,10,experiment,standing,2,2,noswitch,incongruant,dashed,square,blue,left,left,yes,0.2606868743896484,2021-11-12 11:11:00,1636738163.8424764,2.5042587167186623,3.1046665091670484
10,1,10,experiment,standing,2,3,noswitch,congruant,dashed,square,blue,left,left,yes,0.3904738426208496,2021-11-12 11:11:00,1636738165.553942,2.111561730713759,3.5864068813876795
10,1,10,experiment,standing,2,4,switch,congruant,solid,square,blue,left,left,yes,0.3560059070587158,2021-11-12 11:11:00,1636738167.265483,2.025302953811594,3.4685741734072137
10,1,10,experiment,standing,2,5,switch,congruant,dashed,square,yellow,left,left,yes,0.9915649890899658,2021-11-12 11:11:00,1636738169.6280386,2.1305009062416453,3.575085116275691
10,1,10,experiment,standing,2,6,switch,congruant,solid,square,blue,left,left,yes,0.4405310153961181,2021-11-12 11:11:00,1636738171.3982694,2.865256708522404,3.3878663062166803
10,1,10,experiment,standing,2,7,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.5596139430999756,2021-11-12 11:11:00,1636738173.289176,2.0891888432930408,3.270380397848857
10,1,10,experiment,standing,2,8,switch,congruant,solid,triangle,yellow,left,right,no,0.7024469375610352,2021-11-12 11:11:00,1636738175.3594458,2.2317726601361825,3.539538786996924
10,1,10,experiment,standing,2,9,switch,congruant,dashed,triangle,yellow,right,right,yes,0.3988730907440185,2021-11-12 11:11:00,1636738182.0529652,2.2082380243801905,3.655792702626443
10,1,10,experiment,standing,2,10,switch,incongruant,solid,triangle,blue,left,left,yes,0.4138331413269043,2021-11-12 11:11:00,1636738183.8237767,2.3864567686643174,3.766908000225321
10,1,10,experiment,standing,2,11,noswitch,congruant,solid,square,blue,left,left,yes,0.2971298694610595,2021-11-12 11:11:00,1636738185.4748423,2.6700154593263674,4.103570770075408
10,1,10,experiment,standing,2,12,switch,incongruant,dashed,triangle,blue,left,right,no,0.6416878700256348,2021-11-12 11:11:00,1636738187.4821002,2.580169335651009,2.945841185180475
10,1,10,experiment,standing,2,13,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.5640501976013184,2021-11-12 11:11:00,1636738194.3531475,2.4458402377855153,2.811794511769751
10,1,10,experiment,standing,2,14,noswitch,incongruant,dashed,square,yellow,right,left,no,0.4199938774108886,2021-11-12 11:11:00,1636738196.1239371,1.9679347823615174,2.3182625011814912
10,1,10,experiment,standing,2,15,noswitch,incongruant,dashed,triangle,blue,left,right,no,0.6404919624328613,2021-11-12 11:11:00,1636738203.1164136,2.1483696963495014,2.8553350901221557
10,1,10,experiment,standing,2,16,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.4618690013885498,2021-11-12 11:11:00,1636738209.948165,2.2708474286932527,2.810529255150917
10,1,10,experiment,standing,2,17,switch,incongruant,solid,triangle,blue,left,left,yes,0.428433895111084,2021-11-12 11:11:00,1636738211.720028,2.0894459449566845,2.895423651973392
10,1,10,experiment,standing,2,18,switch,congruant,dashed,square,blue,left,left,yes,0.3764259815216064,2021-11-12 11:11:00,1636738213.4312563,2.1215026184771135,3.4380003705480293
10,1,10,experiment,standing,2,19,noswitch,incongruant,dashed,triangle,blue,left,right,no,0.4585709571838379,2021-11-12 11:11:00,1636738215.2613947,2.220888245188654,2.7558051384630504
10,1,10,experiment,standing,2,20,switch,congruant,solid,square,yellow,left,right,no,1.181581974029541,2021-11-12 11:11:00,1636738222.783285,2.540434904287414,3.227154653484008
10,1,10,experiment,standing,2,21,switch,incongruant,dashed,square,yellow,left,left,yes,0.3886809349060058,2021-11-12 11:11:00,1636738229.4785097,2.4697687497738254,3.7485941144010493
10,1,10,experiment,standing,2,22,switch,congruant,solid,square,blue,left,left,yes,0.4578738212585449,2021-11-12 11:11:00,1636738231.306731,2.179584216179653,2.19860070656034
10,1,10,experiment,standing,2,23,noswitch,congruant,solid,square,blue,left,left,yes,0.3850419521331787,2021-11-12 11:11:00,1636738233.0169375,1.869123828739238,2.4747963002452886
10,1,10,experiment,standing,2,24,noswitch,incongruant,solid,square,yellow,right,right,yes,0.3392009735107422,2021-11-12 11:11:00,1636738234.6675014,2.2204564494844745,2.466016273130885
10,1,10,experiment,standing,2,25,switch,congruant,dashed,triangle,yellow,right,right,yes,0.8088440895080566,2021-11-12 11:11:00,1636738236.792907,2.3370706614368464,3.1760428881040252
10,1,10,experiment,standing,2,26,switch,incongruant,solid,triangle,blue,left,left,yes,0.4168870449066162,2021-11-12 11:11:00,1636738238.5690017,2.3327412019684197,2.9669751214402957
10,1,10,experiment,standing,2,27,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.4450581073760986,2021-11-12 11:11:00,1636738240.3393977,2.3704529768051916,2.627604363879261
10,1,10,experiment,standing,2,28,noswitch,incongruant,dashed,square,yellow,left,left,yes,0.3481059074401855,2021-11-12 11:11:00,1636738242.0557988,2.5804427684881825,2.9418098770614503
10,1,10,experiment,standing,2,29,switch,congruant,solid,triangle,blue,left,left,yes,0.3650109767913818,2021-11-12 11:11:00,1636738243.7671711,2.248281288663031,2.8264016470293036
10,1,10,experiment,standing,2,30,noswitch,incongruant,solid,triangle,yellow,left,right,no,0.3232669830322265,2021-11-12 11:11:00,1636738245.4192111,2.3886755913455646,3.4675125121973136
10,1,10,experiment,standing,2,31,noswitch,congruant,solid,square,yellow,right,right,yes,0.5447061061859131,2021-11-12 11:11:00,1636738252.2931986,1.1205133593411474,2.301058343852413
10,1,10,experiment,standing,2,32,switch,incongruant,dashed,square,yellow,left,left,yes,0.4676530361175537,2021-11-12 11:11:00,1636738254.1229062,2.043354995060746,2.6363895966538946
10,1,10,experiment,standing,2,33,noswitch,congruant,dashed,square,yellow,left,left,yes,0.3146588802337646,2021-11-12 11:11:00,1636738255.7764068,2.029849437350344,2.729200364295927
10,1,10,experiment,standing,2,34,switch,incongruant,solid,triangle,yellow,right,right,yes,0.6478030681610107,2021-11-12 11:11:00,1636738257.7877011,2.081298896466816,2.9954403320512046
10,1,10,experiment,standing,2,35,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.4016599655151367,2021-11-12 11:11:00,1636738259.498675,2.116706815970427,3.008709792889971
10,1,10,experiment,standing,2,36,switch,incongruant,dashed,square,blue,left,left,yes,0.428873062133789,2021-11-12 11:11:00,1636738261.2720113,3.13490473099112,3.45258543192749
10,1,10,experiment,standing,2,37,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.3540999889373779,2021-11-12 11:11:00,1636738262.9839082,2.1137039217553326,2.7242611229827935
10,1,10,experiment,standing,2,38,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.4163870811462402,2021-11-12 11:11:00,1636738264.754952,1.8240186186915621,2.6500577620078323
10,1,10,experiment,standing,2,39,noswitch,incongruant,dashed,square,blue,left,left,yes,0.3095109462738037,2021-11-12 11:11:00,1636738266.4138527,2.005984785165926,2.222398701242584
10,1,10,experiment,standing,2,40,switch,incongruant,solid,square,yellow,left,right,no,0.432358980178833,2021-11-12 11:11:00,1636738268.1848297,2.205998043144991,2.7077398595241244
10,1,10,experiment,standing,2,41,noswitch,congruant,solid,square,yellow,right,right,yes,0.7982769012451172,2021-11-12 11:11:00,1636738275.2985623,2.145612866374703,2.9613852513170054
10,1,10,experiment,standing,2,42,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.383584976196289,2021-11-12 11:11:00,1636738277.0110605,2.4464900292191936,2.30619408775333
10,1,10,experiment,standing,2,43,noswitch,congruant,solid,square,blue,left,left,yes,0.5514979362487793,2021-11-12 11:11:00,1636738278.9023497,2.5143358553461406,2.8597192823448117
10,1,10,experiment,standing,2,44,switch,congruant,dashed,square,blue,left,left,yes,0.885322093963623,2021-11-12 11:11:00,1636738281.1485276,2.316639198154612,2.0399170099588506
10,1,10,experiment,standing,2,45,switch,incongruant,solid,triangle,yellow,right,right,yes,0.3172769546508789,2021-11-12 11:11:00,1636738282.8013697,2.4953061525326516,2.418551583486204
10,1,10,experiment,standing,2,46,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.2875912189483642,2021-11-12 11:11:00,1636738284.4568696,1.9755050316132305,1.8852970657795234
10,1,10,experiment,standing,2,47,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3586509227752685,2021-11-12 11:11:00,1636738286.1731708,2.551146408422585,2.5016798845454207
10,1,10,experiment,standing,2,48,noswitch,congruant,solid,square,yellow,left,right,no,0.2088780403137207,2021-11-12 11:11:00,1636738287.7095206,2.667849669659236,3.41744415961913
10,1,10,experiment,standing,2,49,switch,congruant,dashed,triangle,blue,left,right,no,0.3795509338378906,2021-11-12 11:11:00,1636738294.4017065,2.719587999874667,2.366738475687369
10,1,10,experiment,standing,3,1,buffer,buffer,solid,triangle,blue,left,left,yes,0.71012282371521,2021-11-12 11:11:00,1636738306.9051764,2.0311287943640917,2.418817542369284
10,1,10,experiment,standing,3,2,switch,incongruant,dashed,triangle,blue,right,right,yes,0.670543909072876,2021-11-12 11:11:00,1636738308.913422,1.8267702988813077,2.8498439631403834
10,1,10,experiment,standing,3,3,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.4965620040893554,2021-11-12 11:11:00,1636738310.7442389,2.3641501655552903,2.588166805856714
10,1,10,experiment,standing,3,4,switch,incongruant,solid,triangle,blue,left,left,yes,0.4440791606903076,2021-11-12 11:11:00,1636738312.5160806,2.021297699319754,2.9469291579286527
10,1,10,experiment,standing,3,5,switch,congruant,dashed,square,yellow,left,left,yes,0.418428897857666,2021-11-12 11:11:00,1636738314.2862213,2.4361770191503576,3.1993492973675433
10,1,10,experiment,standing,3,6,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.401763916015625,2021-11-12 11:11:00,1636738316.06049,1.9064826483577682,1.9067752116326526
10,1,10,experiment,standing,3,7,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.3420240879058838,2021-11-12 11:11:00,1636738317.7115395,3.0933920155875585,2.8556422072472065
10,1,10,experiment,standing,3,8,noswitch,incongruant,dashed,square,blue,left,left,yes,0.3038539886474609,2021-11-12 11:11:00,1636738319.3689969,2.5526165755193695,2.432683454370468
10,1,10,experiment,standing,3,9,switch,congruant,solid,square,blue,left,left,yes,0.3194069862365722,2021-11-12 11:11:00,1636738321.0213065,2.4766633708779278,2.9657709731056623
10,1,10,experiment,standing,3,10,noswitch,incongruant,solid,square,yellow,right,right,yes,0.3716068267822265,2021-11-12 11:11:00,1636738322.737507,2.4987908280781994,2.487133544358421
10,1,10,experiment,standing,3,11,noswitch,incongruant,solid,square,blue,left,left,yes,0.3603038787841797,2021-11-12 11:11:00,1636738324.4494967,2.8464986280032654,2.8080578830781677
10,1,10,experiment,standing,3,12,switch,congruant,dashed,square,yellow,left,left,yes,0.5593080520629883,2021-11-12 11:11:00,1636738326.3378866,2.9137285467225884,2.7776423197349756
10,1,10,experiment,standing,3,13,switch,congruant,solid,triangle,blue,left,left,yes,0.4038829803466797,2021-11-12 11:11:00,1636738328.1084118,2.062527620666193,2.0805539894441347
10,1,10,experiment,standing,3,14,noswitch,congruant,solid,triangle,blue,left,left,yes,0.3018240928649902,2021-11-12 11:11:00,1636738329.760759,2.536322444657768,2.9372742114272
10,1,10,experiment,standing,3,15,noswitch,congruant,solid,triangle,blue,left,left,yes,0.2924749851226806,2021-11-12 11:11:00,1636738331.413755,2.4954143811489655,2.4447830215265767
10,1,10,experiment,standing,3,16,switch,congruant,dashed,square,yellow,right,left,no,0.4860279560089111,2021-11-12 11:11:00,1636738333.2499225,2.273279552500834,2.79801577632523
10,1,10,experiment,standing,3,17,switch,incongruant,solid,triangle,yellow,right,right,yes,0.7771389484405518,2021-11-12 11:11:00,1636738340.3550072,2.800974601711827,4.037216599919796
10,1,10,experiment,standing,3,18,switch,congruant,dashed,triangle,yellow,right,right,yes,0.3407649993896484,2021-11-12 11:11:00,1636738342.0070598,1.3793653477662422,2.28679004757023
10,1,10,experiment,standing,3,19,switch,congruant,solid,square,yellow,right,right,yes,0.498046875,2021-11-12 11:11:00,1636738343.8378532,1.2419139659778573,2.026485538850912
10,1,10,experiment,standing,3,20,switch,incongruant,dashed,square,blue,left,left,yes,0.4118580818176269,2021-11-12 11:11:00,1636738345.6126726,1.1633222253896873,2.4622833461948415
10,1,10,experiment,standing,3,21,noswitch,congruant,dashed,square,yellow,left,left,yes,0.402846097946167,2021-11-12 11:11:00,1636738347.381255,1.5957188019012627,2.5515143154828204
10,1,10,experiment,standing,3,22,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.3819499015808105,2021-11-12 11:11:00,1636738349.0930228,1.617804586629034,2.7307035075043857
10,1,10,experiment,standing,3,23,noswitch,incongruant,dashed,square,blue,right,left,no,0.3110499382019043,2021-11-12 11:11:00,1636738350.743954,1.372215600224629,2.5146703897944716
10,1,10,experiment,standing,3,24,switch,congruant,solid,triangle,blue,left,left,yes,0.4396629333496094,2021-11-12 11:11:00,1636738357.4919262,1.5559672278756,2.2026323052059773
10,1,10,experiment,standing,3,25,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3488221168518066,2021-11-12 11:11:00,1636738359.2021532,2.132519883465819,2.164169673108246
10,1,10,experiment,standing,3,26,switch,incongruant,dashed,square,blue,left,left,yes,0.3170750141143799,2021-11-12 11:11:00,1636738360.8535793,1.8826995563446296,2.124429554584063
10,1,10,experiment,standing,3,27,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.3488819599151611,2021-11-12 11:11:00,1636738362.565121,2.395224445598482,2.380044369388936
10,1,10,experiment,standing,3,28,noswitch,incongruant,dashed,square,blue,left,left,yes,0.2509100437164306,2021-11-12 11:11:00,1636738364.1582494,1.1395689773100464,2.1212513875352674
10,1,10,experiment,standing,3,29,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.3201289176940918,2021-11-12 11:11:00,1636738365.8104632,1.5683745883880544,2.4567096881337878
10,1,10,experiment,standing,3,30,switch,congruant,solid,square,yellow,right,right,yes,0.3546950817108154,2021-11-12 11:11:00,1636738367.5225897,2.2439533845935182,2.441034097466923
10,1,10,experiment,standing,3,31,switch,incongruant,dashed,square,blue,left,left,yes,0.3271069526672363,2021-11-12 11:11:00,1636738369.174576,1.8522941786028786,1.9007991151998114
10,1,10,experiment,standing,3,32,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.269974946975708,2021-11-12 11:11:00,1636738370.7681203,2.2518650356613334,1.9640787244524958
10,1,10,experiment,standing,3,33,switch,incongruant,solid,square,blue,left,left,yes,0.3814949989318847,2021-11-12 11:11:00,1636738372.479527,2.8718992692363905,2.93951767400613
10,1,10,experiment,standing,3,34,switch,incongruant,dashed,triangle,yellow,right,right,yes,0.3439431190490722,2021-11-12 11:11:00,1636738374.191229,1.6761505998520319,2.406242682767915
10,1,10,experiment,standing,3,35,noswitch,congruant,dashed,triangle,blue,right,right,yes,0.4060311317443847,2021-11-12 11:11:00,1636738375.9623458,2.0170916181058143,2.9484893500921183
10,1,10,experiment,standing,3,36,switch,congruant,solid,square,yellow,right,right,yes,0.426926851272583,2021-11-12 11:11:00,1636738377.7332716,2.183465515406195,2.864059872623332
10,1,10,experiment,standing,3,37,noswitch,incongruant,solid,square,blue,left,left,yes,0.3835561275482178,2021-11-12 11:11:00,1636738379.4443538,1.8474483489116689,2.565060277035385
10,1,10,experiment,standing,3,38,switch,congruant,dashed,square,yellow,right,left,no,0.5556249618530273,2021-11-12 11:11:00,1636738381.331423,1.5937977819761644,2.7807951338438586
10,1,10,experiment,standing,3,39,switch,congruant,solid,triangle,blue,left,left,yes,1.130784034729004,2021-11-12 11:11:00,1636738388.793885,2.1731751223107048,2.8383559400165264
10,1,10,experiment,standing,3,40,noswitch,congruant,solid,square,blue,left,left,yes,0.3872420787811279,2021-11-12 11:11:00,1636738390.505914,2.046482762136857,2.9742881332204583
10,1,10,experiment,standing,3,41,noswitch,incongruant,solid,square,yellow,right,right,yes,0.4571249485015869,2021-11-12 11:11:00,1636738392.275597,2.19118999078678,2.70960149333078
10,1,10,experiment,standing,3,42,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.3171579837799072,2021-11-12 11:11:00,1636738393.9273667,2.1830150787805764,2.901745316036028
10,1,10,experiment,standing,3,43,noswitch,congruant,solid,square,yellow,right,right,yes,0.3117029666900635,2021-11-12 11:11:00,1636738395.5806868,1.9554342728727927,3.3285135413535283
10,1,10,experiment,standing,3,44,switch,congruant,dashed,triangle,blue,left,right,no,0.2576918601989746,2021-11-12 11:11:00,1636738397.1767724,2.1078493121406194,2.5206986216693044
10,1,10,experiment,standing,3,45,switch,congruant,solid,triangle,yellow,right,right,yes,0.3876419067382812,2021-11-12 11:11:00,1636738403.8689177,1.9788861303833456,3.479182840861756
10,1,10,experiment,standing,3,46,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.3351531028747558,2021-11-12 11:11:00,1636738405.522093,1.977631254106703,2.7151198271684773
10,1,10,experiment,standing,3,47,switch,incongruant,dashed,square,yellow,right,left,no,0.4239499568939209,2021-11-12 11:11:00,1636738407.2932496,1.916408232722487,2.994633284015079
10,1,10,experiment,standing,3,48,switch,incongruant,solid,triangle,yellow,right,right,yes,0.4401071071624756,2021-11-12 11:11:00,1636738414.0446472,2.5497542698455518,3.1501724651741925
10,1,10,experiment,standing,3,49,noswitch,incongruant,solid,square,blue,left,left,yes,0.5240211486816406,2021-11-12 11:11:00,1636738415.935577,2.1045597364981323,2.8942134945473224
10,1,10,experiment,standing,4,1,buffer,buffer,dashed,square,yellow,left,left,yes,0.5686600208282471,2021-11-12 11:11:00,1636738423.5709877,2.449111871074667,2.563011492161149
10,1,10,experiment,standing,4,2,switch,congruant,solid,square,blue,left,left,yes,0.4625890254974365,2021-11-12 11:11:00,1636738425.4018805,1.9853794412678705,2.575712793922125
10,1,10,experiment,standing,4,3,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.5069320201873779,2021-11-12 11:11:00,1636738427.232195,2.245400371323154,3.02575229291775
10,1,10,experiment,standing,4,4,switch,congruant,dashed,triangle,yellow,right,right,yes,0.4407329559326172,2021-11-12 11:11:00,1636738429.00308,2.2528827611812656,3.1567067054425104
10,1,10,experiment,standing,4,5,switch,congruant,solid,triangle,yellow,right,right,yes,0.4351568222045898,2021-11-12 11:11:00,1636738430.7755797,2.1042728718858608,2.874130009181754
10,1,10,experiment,standing,4,6,noswitch,incongruant,solid,square,blue,left,left,yes,0.3535890579223633,2021-11-12 11:11:00,1636738432.492741,2.1490878199525403,3.1022683999404714
10,1,10,experiment,standing,4,7,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3377118110656738,2021-11-12 11:11:00,1636738434.1431518,1.892160964850062,2.7165442565629796
10,1,10,experiment,standing,4,8,switch,congruant,dashed,triangle,yellow,right,right,yes,0.4351928234100342,2021-11-12 11:11:00,1636738435.9136002,1.9359087019964183,3.1462693122728873
10,1,10,experiment,standing,4,9,switch,congruant,solid,square,yellow,right,right,yes,0.3693110942840576,2021-11-12 11:11:00,1636738437.6238322,2.0167844591903306,3.0204323304550416
10,1,10,experiment,standing,4,10,noswitch,congruant,solid,triangle,yellow,left,right,no,1.183053970336914,2021-11-12 11:11:00,1636738440.1654763,2.3296821474226967,3.021597279534216
10,1,10,experiment,standing,4,11,noswitch,congruant,solid,square,yellow,right,right,yes,0.4629349708557129,2021-11-12 11:11:00,1636738446.918785,1.7354456729737597,3.759926692446521
10,1,10,experiment,standing,4,12,switch,incongruant,dashed,square,yellow,left,left,yes,0.5355920791625977,2021-11-12 11:11:00,1636738448.812865,2.2020204919088866,2.967636578573541
10,1,10,experiment,standing,4,13,noswitch,congruant,dashed,square,yellow,left,left,yes,0.6292569637298584,2021-11-12 11:11:00,1636738450.7620718,1.7566411915371047,3.051753666650542
10,1,10,experiment,standing,4,14,noswitch,congruant,dashed,square,yellow,left,left,yes,0.3824548721313476,2021-11-12 11:11:00,1636738452.473852,2.0661548980419746,3.765480923903963
10,1,10,experiment,standing,4,15,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.279567003250122,2021-11-12 11:11:00,1636738454.0662415,2.2051605288683174,3.2621001529084617
10,1,10,experiment,standing,4,16,switch,incongruant,solid,triangle,blue,left,left,yes,0.4400529861450195,2021-11-12 11:11:00,1636738455.8372817,2.3084978825518023,3.3910836623734677
10,1,10,experiment,standing,4,17,noswitch,incongruant,solid,square,yellow,right,right,yes,0.7650449275970459,2021-11-12 11:11:00,1636738457.9646845,2.151385054400871,3.647935305847127
10,1,10,experiment,standing,4,18,noswitch,incongruant,solid,square,blue,left,left,yes,0.4444630146026611,2021-11-12 11:11:00,1636738459.7357185,1.9869662791140674,3.209935418404232
10,1,10,experiment,standing,4,19,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.6080451011657715,2021-11-12 11:11:00,1636738461.6866727,2.3113717668494544,4.069910363118094
10,1,10,experiment,standing,4,20,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.4973230361938476,2021-11-12 11:11:00,1636738463.515566,2.444252172447313,2.8577935404197876
10,1,10,experiment,standing,4,21,noswitch,congruant,solid,triangle,blue,left,left,yes,0.3418982028961181,2021-11-12 11:11:00,1636738465.2273934,2.147067065913906,2.5879060048319746
10,1,10,experiment,standing,4,22,noswitch,congruant,solid,triangle,blue,left,left,yes,0.3218328952789306,2021-11-12 11:11:00,1636738466.8790927,2.4654992578419157,3.698163081510601
10,1,10,experiment,standing,4,23,switch,congruant,dashed,square,blue,left,left,yes,0.4458930492401123,2021-11-12 11:11:00,1636738468.6489935,2.1052337464924173,4.447702546144709
10,1,10,experiment,standing,4,24,switch,incongruant,solid,square,yellow,right,right,yes,0.5262808799743652,2021-11-12 11:11:00,1636738470.5378978,2.307007766924732,4.035338561784589
10,1,10,experiment,standing,4,25,switch,incongruant,dashed,square,blue,left,left,yes,0.6610050201416016,2021-11-12 11:11:00,1636738472.5463138,2.1837806546532574,4.425197825529703
10,1,10,experiment,standing,4,26,noswitch,congruant,dashed,square,yellow,right,left,no,0.672888994216919,2021-11-12 11:11:00,1636738474.5522964,1.9119416910279716,2.844134744443335
10,1,10,experiment,standing,4,27,noswitch,incongruant,dashed,triangle,yellow,right,right,yes,0.5385949611663818,2021-11-12 11:11:00,1636738481.422489,1.9763642439764377,3.701373657358162
10,1,10,experiment,standing,4,28,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.3011040687561035,2021-11-12 11:11:00,1636738483.0749085,1.936973204618369,3.498721194803521
10,1,10,experiment,standing,4,29,switch,incongruant,solid,square,blue,left,left,yes,0.409451961517334,2021-11-12 11:11:00,1636738484.8466718,2.162923482427441,3.2994242475872286
10,1,10,experiment,standing,4,30,switch,incongruant,dashed,triangle,blue,right,right,yes,0.4268751144409179,2021-11-12 11:11:00,1636738486.6210542,1.7907849157086038,2.8856213107444804
10,1,10,experiment,standing,4,31,switch,congruant,solid,square,yellow,right,right,yes,0.4030170440673828,2021-11-12 11:11:00,1636738488.3320608,2.4128604428883142,3.194946529870034
10,1,10,experiment,standing,4,32,switch,incongruant,dashed,square,blue,left,left,yes,0.4047129154205322,2021-11-12 11:11:00,1636738490.1061616,2.114077123979765,2.9529430669808896
10,1,10,experiment,standing,4,33,noswitch,incongruant,dashed,triangle,blue,left,right,no,0.4460148811340332,2021-11-12 11:11:00,1636738491.8788607,1.8958236544290072,2.734984782766478
10,1,10,experiment,standing,4,34,noswitch,congruant,dashed,triangle,yellow,right,right,yes,0.5737497806549072,2021-11-12 11:11:00,1636738498.7526548,2.1892414785770846,3.24178705460083
10,1,10,experiment,standing,4,35,noswitch,congruant,dashed,triangle,blue,left,right,no,0.604133129119873,2021-11-12 11:11:00,1636738500.7060287,2.5321856823800926,3.2390485722873144
10,1,10,experiment,standing,4,36,switch,congruant,solid,triangle,yellow,right,right,yes,0.6933920383453369,2021-11-12 11:11:00,1636738507.6997058,2.279266850674941,2.94432309184888
10,1,10,experiment,standing,4,37,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.3381180763244629,2021-11-12 11:11:00,1636738509.3526807,2.693073226365788,2.7427489120564377
10,1,10,experiment,standing,4,38,switch,congruant,dashed,square,yellow,left,left,yes,0.4413511753082275,2021-11-12 11:11:00,1636738511.122867,2.4479977111392754,2.567926958245862
10,1,10,experiment,standing,4,39,noswitch,incongruant,dashed,triangle,blue,right,right,yes,0.3623659610748291,2021-11-12 11:11:00,1636738512.8393476,2.915614451239022,2.9463020714203862
10,1,10,experiment,standing,4,40,switch,incongruant,solid,square,blue,left,left,yes,0.3244438171386719,2021-11-12 11:11:00,1636738514.4910097,2.098311785249015,2.7385733449325027
10,1,10,experiment,standing,4,41,switch,congruant,dashed,square,yellow,left,left,yes,0.4218759536743164,2021-11-12 11:11:00,1636738516.2625606,2.452728592326154,2.870393195286767
10,1,10,experiment,standing,4,42,switch,congruant,solid,triangle,blue,left,left,yes,0.445375919342041,2021-11-12 11:11:00,1636738518.0335548,2.5308869112850036,3.3856282765059396
10,1,10,experiment,standing,4,43,switch,incongruant,dashed,triangle,blue,right,right,yes,1.1174521446228027,2021-11-12 11:11:00,1636738520.519412,2.400507381624282,3.3011005517484326
10,1,10,experiment,standing,4,44,switch,congruant,solid,square,yellow,left,right,no,0.3122708797454834,2021-11-12 11:11:00,1636738522.175336,2.93549588811554,3.3950860011034165
10,1,10,experiment,standing,4,45,switch,incongruant,dashed,square,blue,left,left,yes,0.3985319137573242,2021-11-12 11:11:00,1636738528.9264815,1.9272344932352516,2.9292432327308506
10,1,10,experiment,standing,4,46,switch,congruant,solid,square,blue,left,left,yes,0.7508409023284912,2021-11-12 11:11:00,1636738530.9956255,2.4397647653138397,3.4986435538833347
10,1,10,experiment,standing,4,47,switch,incongruant,dashed,triangle,blue,right,right,yes,0.3476638793945312,2021-11-12 11:11:00,1636738532.711507,2.461596328397319,3.2239176036605626
10,1,10,experiment,standing,4,48,noswitch,incongruant,dashed,square,blue,left,left,yes,0.7323598861694336,2021-11-12 11:11:00,1636738534.778869,2.3363087849308957,2.8885587730027638
10,1,10,experiment,standing,4,49,noswitch,congruant,dashed,square,blue,left,left,yes,0.2967510223388672,2021-11-12 11:11:00,1636738536.431996,2.2090161476601966,3.175824800588241
11,1,11,experiment,sitting,1,1,buffer,buffer,dashed,triangle,blue,left,left,yes,0.3817329406738281,2021-11-12 12:36:00,1636742459.838012,2.1826579092768053,2.013880512392084
11,1,11,experiment,sitting,1,2,switch,congruant,solid,square,yellow,right,left,no,0.5815260410308838,2021-11-12 12:36:00,1636742461.729679,2.037605984875248,1.9390951478536735
11,1,11,experiment,sitting,1,3,noswitch,congruant,solid,square,yellow,left,left,yes,0.3840560913085937,2021-11-12 12:36:00,1636742468.415128,1.9921567072316997,1.8159650518261816
11,1,11,experiment,sitting,1,4,noswitch,congruant,solid,triangle,yellow,left,left,yes,0.3260300159454345,2021-11-12 12:36:00,1636742470.0705462,1.7345640044191375,1.7274577554890396
11,1,11,experiment,sitting,1,5,noswitch,incongruant,solid,triangle,blue,right,right,yes,0.6472320556640625,2021-11-12 12:36:00,1636742472.0802803,1.754285822403128,1.9506137090517714
11,1,11,experiment,sitting,1,6,noswitch,incongruant,solid,square,yellow,left,left,yes,0.3829548358917236,2021-11-12 12:36:00,1636742473.794705,1.6683447960981375,1.572545012469869
