1, 1636669778096, -314.268, 546.102, 2332.71, -326.736, 381.73, 2334.09, -403.602, 391.387, 2421.36, -249.87, 372.073, 2246.83, -403.667, 189.446, 2421.36, -49.8165, 381.133, 2117.8, -409.455, -12.4128, 2421.36, -2.33617, 574.278, 2055.09, -343.152, 228.459, 2336.59, -405.535, 80.964, 2391.28, -313.6, 69.4136, 2286.91, -405.535, -227.888, 2391.28, -334.158, -216.368, 2402.12, -405.535, -524.86, 2391.28, -317.002, -414.123, 2414.09
1, 1636669778130, -313.732, 544.759, 2336.22, -326.976, 379.598, 2334.82, -404.122, 388.076, 2422, -249.83, 371.12, 2247.64, -404.175, 186.134, 2422, -48.9223, 383.49, 2116.77, -409.384, -15.7401, 2422, 5.81595, 572.569, 2046.02, -343.563, 227.294, 2334.95, -406.148, 80.0441, 2387.07, -314.152, 69.9346, 2283.1, -356.826, -224.485, 2401.69, -338.879, -223.791, 2375.32, -309.404, -517.302, 2415.74, -316.384, -519.413, 2392.47
1, 1636669778165, -314.616, 545.363, 2337.75, -327.773, 381.042, 2335.57, -405.146, 388.925, 2423.03, -250.401, 373.159, 2248.1, -405.188, 186.983, 2423.03, -48.1144, 386.66, 2115.54, -409.876, -14.9037, 2423.03, 10.4879, 573.452, 2040.94, -344.485, 227.694, 2334.6, -407.758, 79.0897, 2386.27, -314.636, 69.602, 2281.01, -368.944, -226.94, 2401.39, -339.666, -229.409, 2354.19, -326.558, -520.514, 2415.89, -319.924, -525.278, 2370.46
1, 1636669778198, -316.066, 545.899, 2338.66, -328.25, 381.799, 2335.89, -405.179, 389.249, 2423.39, -251.321, 374.349, 2248.39, -405.213, 187.307, 2423.39, -48.541, 387.963, 2114.77, -409.432, -14.59, 2423.39, 12.6357, 573.316, 2036.94, -344.823, 228.223, 2334.39, -408.08, 79.1677, 2386, -314.71, 70.1254, 2279.8, -377.666, -227.853, 2400.24, -338.033, -232.362, 2337.65, -339.839, -522.047, 2414.78, -320.706, -528.434, 2352.95
1, 1636669778232, -316.398, 544.904, 2337.88, -328.599, 380.722, 2335.15, -405.585, 388.064, 2421.96, -251.613, 373.38, 2248.35, -405.612, 186.122, 2421.96, -49.0404, 389.585, 2116.14, -409.409, -15.7834, 2421.96, 13.4717, 571.899, 2032.05, -344.838, 227.558, 2333.71, -408.135, 78.8808, 2385.32, -314.021, 69.9055, 2279.2, -384.325, -228.789, 2398.04, -334.747, -234.846, 2324.87, -350.601, -523.494, 2412.33, -319.533, -531.085, 2339.16
1, 1636669778265, -315.64, 544.115, 2337.95, -329.257, 380.552, 2335.2, -408.482, 388.294, 2420.49, -250.032, 372.81, 2249.92, -408.504, 186.353, 2420.49, -48.7886, 391.81, 2114.82, -411.922, -15.5597, 2420.49, 14.5986, 570.4, 2024.34, -345.555, 227.152, 2333.99, -410.17, 78.4731, 2384.79, -313.535, 69.0297, 2280.76, -391.512, -229.618, 2395.8, -331.411, -237.187, 2316.84, -361.462, -524.743, 2409.62, -318.044, -533.562, 2330.1
1, 1636669778301, -317.683, 542.963, 2337.13, -329.767, 379.384, 2336.14, -408.555, 386.981, 2422.2, -250.979, 371.787, 2250.09, -408.572, 185.04, 2422.2, -48.6874, 390.978, 2114.13, -411.648, -16.8781, 2422.2, 10.9452, 571.315, 2025.24, -345.829, 226.288, 2334.95, -409.876, 77.8184, 2386.18, -313.907, 68.5644, 2281.35, -395.227, -230.545, 2395.51, -329.02, -238.596, 2309.87, -368.458, -526.013, 2408.71, -317.265, -535.083, 2322.13
1, 1636669778335, -318.091, 543.87, 2337.91, -329.615, 380.727, 2338.07, -407.537, 388.407, 2425.22, -251.693, 373.047, 2250.93, -407.551, 186.466, 2425.22, -47.9626, 386.054, 2117.21, -410.32, -15.457, 2425.22, 1.75591, 575.924, 2044.08, -345.669, 226.782, 2337.28, -409.104, 77.5072, 2389.49, -314.344, 68.1678, 2283.51, -397.577, -231.031, 2397.27, -326.945, -239.6, 2306.08, -373.73, -526.781, 2409.77, -316.596, -536.177, 2317.37
1, 1636669778371, -317.842, 545.393, 2339.55, -330.141, 381.925, 2339.02, -407.941, 389.503, 2426.09, -252.342, 374.347, 2251.95, -407.952, 187.562, 2426.09, -47.8133, 385.805, 2117.45, -410.443, -14.3644, 2426.09, -1.78262, 578.953, 2047.86, -345.845, 227.829, 2338.4, -408.924, 78.3475, 2390.8, -314.172, 69.1182, 2284.76, -399.832, -230.303, 2397.24, -324.574, -239.039, 2302.66, -378.585, -526.282, 2408.98, -315.454, -535.691, 2313.01
1, 1636669778406, -317.082, 546.775, 2335.49, -329.586, 384.322, 2338.93, -405.761, 393.662, 2426.35, -253.411, 374.981, 2251.51, -405.769, 191.721, 2426.35, -48.003, 385.301, 2120.98, -408.012, -10.2083, 2426.35, -7.87829, 579.862, 2050.21, -346.04, 229.199, 2341.17, -409.151, 79.7978, 2396.95, -315.838, 68.3556, 2289.86, -401.965, -228.925, 2402.23, -324.363, -240.051, 2304.07, -383.027, -525.091, 2413.19, -316.315, -536.764, 2313.55
